Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
11,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,14,9,1,Screen 1,continueButton,response_rating_scale_likert_active,3736,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Environment and climate change,1,24/02/2022 17:12,24/02/2022 17:17,R_2xMfvhbEG1RYzCa,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Once or twice a year,Most months,26,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,32,2,For,For
12,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,54,10,1,Screen 1,continueButton,response_rating_scale_likert_active,6898,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I don't want to, would find it hard to give up meat, eggs or cheese",1,24/02/2022 17:13,24/02/2022 17:20,R_2xSl8HT7VmByEIi,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Rarely,Rarely,46,Female,NA,"Undergraduate degree (BSc, BA)",NA,39,3,For,Against
13,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,45,11,1,Screen 1,continueButton,response_rating_scale_likert_active,11026,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It's the least harmful way to live in general, you don't harm and abuse other sentient beings all their life just for your 15 minutes of ""joy"" eating a steak or cheese",1,24/02/2022 17:05,24/02/2022 17:19,R_3kNjhO6b7eqWLm9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Rarely,Most days,21,Female,NA,"Undergraduate degree (BSc, BA)","Great topic, I wonder what the answers of non-vegan people were...?",37,3,For,For
14,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,39,12,1,Screen 1,continueButton,response_rating_scale_likert_active,3747,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Eating red meat and dairy is not good for your body.,1,24/02/2022 17:15,24/02/2022 17:19,R_bEC0PgVp961wb4Z,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Agree,Strongly Agree,Agree,A few times a year,Once or twice a year,20,Non-binary,NA,"GCSEs,A levels",NA,36,3,For,For
15,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,58,13,1,Screen 1,continueButton,response_rating_scale_likert_active,2442,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We need meat to survive/have a balanced diet,1,24/02/2022 17:04,24/02/2022 17:20,R_2E6934C30D6qGib,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,A few times a year,33,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,40,1,For,Against
16,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,29,14,1,Screen 1,continueButton,response_rating_scale_likert_active,3586,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"It's unhealthy, can't get the right vitamins",1,24/02/2022 17:15,24/02/2022 17:18,R_3IaxXYAwxdOmeN0,YES,Yes,Confident,NA,Agree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Most weeks,Most weeks,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,35,2,For,Against
17,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,37,15,1,Screen 1,continueButton,response_rating_scale_likert_active,3636,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I do not want to support the killing of animals.,1,24/02/2022 17:15,24/02/2022 17:19,R_bEC0PgVp961wb4Z,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Agree,Strongly Agree,Agree,A few times a year,Once or twice a year,20,Non-binary,NA,"GCSEs,A levels",NA,36,1,For,For
18,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,9,16,1,Screen 1,continueButton,response_rating_scale_likert_active,4044,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Environmental reasons, as animal exploitation contributes to global warming.",1,24/02/2022 17:12,24/02/2022 17:17,R_1DXPYBylrwVV8z9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Strongly Agree,NA,NA,NA,Agree,Agree,Somewhat Agree,Once or twice a year,Most weeks,37,Male,NA,No formal qualifications,NA,31,3,For,For
19,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,40,17,1,Screen 1,continueButton,response_rating_scale_likert_active,3067,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I can't live without cheese or meat,1,24/02/2022 17:05,24/02/2022 17:19,R_3kNjhO6b7eqWLm9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Rarely,Most days,21,Female,NA,"Undergraduate degree (BSc, BA)","Great topic, I wonder what the answers of non-vegan people were...?",37,1,For,Against
20,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,56,18,1,Screen 1,continueButton,response_rating_scale_likert_active,4275,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"For environmental reasons, that it takes less natural resources and emits less carbon to follow a vegan diet",1,24/02/2022 17:13,24/02/2022 17:20,R_2xSl8HT7VmByEIi,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Rarely,Rarely,46,Female,NA,"Undergraduate degree (BSc, BA)",NA,39,2,For,For
21,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,50,19,1,Screen 1,continueButton,response_rating_scale_likert_active,2171,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It is a lot cheaper.,1,24/02/2022 17:10,24/02/2022 17:19,R_2YKsjZWWvEOnlp8,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Agree,Agree,Strongly Agree,NA,NA,NA,Strongly Agree,Strongly Agree,Strongly Agree,Rarely,Most months,25,Male,NA,"Undergraduate degree (BSc, BA)",NA,38,2,For,For
22,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,17,20,1,Screen 1,continueButton,response_rating_scale_likert_active,2234,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to do it but it's too hard,1,24/02/2022 17:10,24/02/2022 17:17,R_bdYSy4aF3jV9BUB,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Disagree,Rarely,Most weeks,44,Female,NA,"Undergraduate degree (BSc, BA)",NA,33,2,For,Against
23,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,15,21,1,Screen 1,continueButton,response_rating_scale_likert_active,2031,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Adopt as a healthier lifestyle,1,24/02/2022 17:12,24/02/2022 17:17,R_2xMfvhbEG1RYzCa,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Once or twice a year,Most months,26,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,32,3,For,For
24,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,8,22,1,Screen 1,continueButton,response_rating_scale_likert_active,2944,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Health reasons, as a vegan diet excludes unhealthy animal byproducts.",1,24/02/2022 17:12,24/02/2022 17:17,R_1DXPYBylrwVV8z9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Strongly Agree,NA,NA,NA,Agree,Agree,Somewhat Agree,Once or twice a year,Most weeks,37,Male,NA,No formal qualifications,NA,31,2,For,For
25,1646340000000,03/03/2022 19:19,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,44,23,1,Screen 1,continueButton,response_rating_scale_likert_active,3995,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It's way better for the environment, vegetables use less resources to produce and also less garbage, you can start making compost from your waste",1,24/02/2022 17:05,24/02/2022 17:19,R_3kNjhO6b7eqWLm9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Rarely,Most days,21,Female,NA,"Undergraduate degree (BSc, BA)","Great topic, I wonder what the answers of non-vegan people were...?",37,2,For,For
26,1646340000000,03/03/2022 19:20,1646340000000,1,03/03/2022 20:19,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,62,24,1,Screen 1,continueButton,response_rating_scale_likert_active,1993,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It is hypocrisy to eat some animals and not others,1,24/02/2022 17:04,24/02/2022 17:20,R_2E6934C30D6qGib,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,A few times a year,33,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,40,2,For,For
27,1646340000000,03/03/2022 19:20,1646340000000,1,03/03/2022 20:20,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,22,25,1,Screen 1,continueButton,response_rating_scale_likert_active,1042,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I like the taste of meat,1,24/02/2022 17:12,24/02/2022 17:17,R_6Mya9GUG6Y5VeYF,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Once or twice a year,Rarely,60,Non-binary,NA,"Undergraduate degree (BSc, BA)",NA,34,1,For,Against
28,1646340000000,03/03/2022 19:20,1646340000000,1,03/03/2022 20:20,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,30,26,1,Screen 1,continueButton,response_rating_scale_likert_active,2786,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It's not our responsibility as consumers to make environmentally responsible choices, but rather the big corporations",1,24/02/2022 17:15,24/02/2022 17:18,R_3IaxXYAwxdOmeN0,YES,Yes,Confident,NA,Agree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Most weeks,Most weeks,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,35,3,For,Against
29,1646340000000,03/03/2022 19:20,1646340000000,1,03/03/2022 20:20,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,23,27,1,Screen 1,continueButton,response_rating_scale_likert_active,3835,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I think not eating a meat diet is unhealthy,1,24/02/2022 17:12,24/02/2022 17:17,R_6Mya9GUG6Y5VeYF,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Once or twice a year,Rarely,60,Non-binary,NA,"Undergraduate degree (BSc, BA)",NA,34,2,For,Against
30,1646340000000,03/03/2022 19:20,1646340000000,1,03/03/2022 20:20,81174,8,task-octl,NA,20034907,5934349,NA,complete,NA,62211430a0878fc3afba53ce,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1360x768,1360x615,NA,ITT Ratings,7,for,4,fou_60_vegan,fou_60_vegan,12,28,1,Screen 1,continueButton,response_rating_scale_likert_active,2451,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Meat and dairy contain necessary nutrients needed for a healthy life,1,24/02/2022 17:12,24/02/2022 17:17,R_2xMfvhbEG1RYzCa,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Once or twice a year,Most months,26,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,32,3,For,Against
