Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
11,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,38,9,1,Screen 1,continueButton,response_rating_scale_likert_active,1288.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,for the health benefits or weight management,1,24/02/2022 17:22,24/02/2022 17:27,R_UKnDt4Xno14ZKFj,YES,Yes,Very confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Once or twice a year,Once or twice a year,24,Female,NA,"Undergraduate degree (BSc, BA)",NA,66,2,For,For
12,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,7,10,1,Screen 1,continueButton,response_rating_scale_likert_active,1558.1,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I am vegan for health reasons, I want to eat a more wholesome diet that works with how my body should work.",1,24/02/2022 17:18,24/02/2022 17:25,R_pMD7b7BZPmPs3n3,YES,Yes,Very confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,Most weeks,39,Female,NA,"Undergraduate degree (BSc, BA)","An interesting one to think about, thanks.",61,1,For,For
13,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,40,11,1,Screen 1,continueButton,response_rating_scale_likert_active,1473,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I like meat and can't give up it,1,24/02/2022 17:25,24/02/2022 17:28,R_24INs2xClzxiedu,YES,Yes,Confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,A few times a year,A few times a year,23,Female,NA,GCSEs,NA,67,1,For,Against
14,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,24,12,1,Screen 1,continueButton,response_rating_scale_likert_active,965.7000003,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Like the taste of animal products,1,24/02/2022 17:23,24/02/2022 17:27,R_BYwSNUqaLxjjqbD,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Agree,Most months,Once or twice a year,25,Female,NA,A levels,NA,64,3,For,Against
15,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,23,13,1,Screen 1,continueButton,response_rating_scale_likert_active,1571,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Vegan alternatives are too expensive,1,24/02/2022 17:23,24/02/2022 17:27,R_BYwSNUqaLxjjqbD,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Agree,Most months,Once or twice a year,25,Female,NA,A levels,NA,64,2,For,Against
16,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,12,14,1,Screen 1,continueButton,response_rating_scale_likert_active,2346.8,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,plants feel pain too,1,24/02/2022 17:18,24/02/2022 17:26,R_1KwHwwFQyfXw82W,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Strongly Disagree,Somewhat Disagree,Strongly Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,A few times a year,A few times a year,29,Male,NA,"Undergraduate degree (BSc, BA)",NA,62,3,For,Against
17,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,46,15,1,Screen 1,continueButton,response_rating_scale_likert_active,2619.4,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Meat is very nice I will not be able to be without it,1,24/02/2022 17:07,24/02/2022 17:28,R_3M5c9iE5E9TfIuB,YES,Yes,Very confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,Most days,Most days,32,Female,NA,"Undergraduate degree (BSc, BA)",I just want to mention that I have been on an alkaline vegan diet for almost 4 years now and it has been an amazing journey so far. I'm happy to have taken this study.,68,1,For,Against
18,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,17,16,1,Screen 1,continueButton,response_rating_scale_likert_active,7173.2,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"We contribute to others suffering anyway, so why avoid this one thing?",1,24/02/2022 17:23,24/02/2022 17:27,R_1OqnXzPV1239cqG,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,Most months,34,Female,NA,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",NA,63,2,For,Against
19,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,53,17,1,Screen 1,continueButton,response_rating_scale_likert_active,1228,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I could never be vegan, I love my meat",1,24/02/2022 17:19,24/02/2022 17:29,R_1LANX49wzEhjk1L,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Agree,Strongly Agree,Somewhat Agree,A few times a year,Rarely,57,Male,NA,"Undergraduate degree (BSc, BA)",NA,69,2,For,Against
20,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,30,18,1,Screen 1,continueButton,response_rating_scale_likert_active,1687.9,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't like vegetables,1,24/02/2022 17:23,24/02/2022 17:27,R_vrGZHBl2PeaPddf,YES,Yes,Somewhat Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Rarely,Most months,33,Female,NA,GCSEs,NA,65,3,For,Against
21,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,31,19,1,Screen 1,continueButton,response_rating_scale_likert_active,1824.8,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Vegans are against animal cruelty,1,24/02/2022 17:23,24/02/2022 17:27,R_vrGZHBl2PeaPddf,YES,Yes,Somewhat Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Rarely,Most months,33,Female,NA,GCSEs,NA,65,1,For,For
22,1646330000000,03/03/2022 17:44,1646330000000,0,03/03/2022 17:44,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,3,20,1,Screen 1,continueButton,response_rating_scale_likert_active,2706.5,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Disagree” for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
23,1646330000000,03/03/2022 17:45,1646330000000,0,03/03/2022 17:45,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,5,21,1,Screen 1,continueButton,response_rating_scale_likert_active,4003.9,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I would be starving and wouldn't get enough protein. I also don't like vegetables and would get easily bored with the limited food.,1,24/02/2022 17:18,24/02/2022 17:25,R_pMD7b7BZPmPs3n3,YES,Yes,Very confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,Most weeks,39,Female,NA,"Undergraduate degree (BSc, BA)","An interesting one to think about, thanks.",61,2,For,Against
24,1646330000000,03/03/2022 17:45,1646330000000,0,03/03/2022 17:45,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,58,22,1,Screen 1,continueButton,response_rating_scale_likert_active,4160.7,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,gne i don't have time to cook ( there is a misconception where you wake up in the morning just to cook complex meal),1,24/02/2022 17:22,24/02/2022 17:29,R_1myjcwpx629ZgSE,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Agree,Agree,Somewhat Agree,Rarely,Most weeks,24,Male,NA,"Undergraduate degree (BSc, BA)",NA,70,1,For,Against
25,1646330000000,03/03/2022 17:45,1646330000000,0,03/03/2022 17:45,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,57,23,1,Screen 1,continueButton,response_rating_scale_likert_active,2861.9,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It's so easy to be vegan these days - supermarkets are full of vegan options, restaurants have tons of vegan options - try it & open your world to tasty vegan food",1,24/02/2022 17:19,24/02/2022 17:29,R_1LANX49wzEhjk1L,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Strongly Agree,Strongly Agree,Somewhat Agree,A few times a year,Rarely,57,Male,NA,"Undergraduate degree (BSc, BA)",NA,69,3,For,For
26,1646330000000,03/03/2022 17:45,1646330000000,0,03/03/2022 17:45,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,29,24,1,Screen 1,continueButton,response_rating_scale_likert_active,1356.8,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't like vegan products,1,24/02/2022 17:23,24/02/2022 17:27,R_vrGZHBl2PeaPddf,YES,Yes,Somewhat Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Rarely,Most months,33,Female,NA,GCSEs,NA,65,2,For,Against
27,1646330000000,03/03/2022 17:45,1646330000000,0,03/03/2022 17:45,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,34,25,1,Screen 1,continueButton,response_rating_scale_likert_active,1406.6,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,that's how things have always been and I dont want to change,1,24/02/2022 17:22,24/02/2022 17:27,R_UKnDt4Xno14ZKFj,YES,Yes,Very confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Once or twice a year,Once or twice a year,24,Female,NA,"Undergraduate degree (BSc, BA)",NA,66,1,For,Against
28,1646330000000,03/03/2022 17:45,1646330000000,0,03/03/2022 17:45,81174,8,task-7ecc,NA,20031357,5933328,NA,complete,NA,6220fe39c3a168eb754d27e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x635,NA,ITT Ratings,7,for,7,sev_60_vegan,sev_60_vegan,26,26,1,Screen 1,continueButton,response_rating_scale_likert_active,2822.2,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To avoid damage to the environment caused by animal agriculture,1,24/02/2022 17:23,24/02/2022 17:27,R_BYwSNUqaLxjjqbD,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Agree,Most months,Once or twice a year,25,Female,NA,A levels,NA,64,2,For,For
