Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
11,1658860336935,26/07/2022 18:32:16,1658860336852,1,26/07/2022 19:32:16,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,45,9,1,Screen 1,continueButton,response_rating_scale_likert_active,2981.9999999999854,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Doctors won't administer something that would cause harm,1,17/05/2021 13:02,17/05/2021 13:07,303,Rarely,Most weeks,47,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",87,3,Against,For
12,1658860340192,26/07/2022 18:32:20,1658860340123,1,26/07/2022 19:32:20,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,23,10,1,Screen 1,continueButton,response_rating_scale_likert_active,3251.9999999999927,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Rushed vaccine and pushed on people to have it,1,17/05/2021 12:56,17/05/2021 13:02,334,Rarely,Rarely,29,Female,-99,Vocational Training / Apprenticeship,84,2,Against,Against
13,1658860343777,26/07/2022 18:32:23,1658860343707,1,26/07/2022 19:32:23,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,13,11,1,Screen 1,continueButton,response_rating_scale_likert_active,3568,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I won't catch the virus,1,17/05/2021 12:51,17/05/2021 12:58,428,Most weeks,Most months,20,Female,-99,A levels,82,1,Against,For
14,1658860346032,26/07/2022 18:32:26,1658860345963,1,26/07/2022 19:32:25,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,33,12,1,Screen 1,continueButton,response_rating_scale_likert_active,2240,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,government told me to,1,17/05/2021 12:56,17/05/2021 13:03,426,Most weeks,Most weeks,37,Female,-99,"Undergraduate degree (BSc, BA)",85,3,Against,For
15,1658860348471,26/07/2022 18:32:28,1658860348403,1,26/07/2022 19:32:28,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,17,13,1,Screen 1,continueButton,response_rating_scale_likert_active,2426,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,What if something happens to you,1,17/05/2021 12:50,17/05/2021 13:00,608,Rarely,Rarely,32,Male,-99,GCSEs,83,2,Against,Against
16,1658860352992,26/07/2022 18:32:32,1658860352931,1,26/07/2022 19:32:32,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,28,14,1,Screen 1,continueButton,response_rating_scale_likert_active,4513,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,there have been more deaths from adverse reactions to vaccines from this vaccine than any others within the last 20 years,1,17/05/2021 12:56,17/05/2021 13:03,426,Most weeks,Most weeks,37,Female,-99,"Undergraduate degree (BSc, BA)",85,1,Against,Against
17,1658860356579,26/07/2022 18:32:36,1658860356507,1,26/07/2022 19:32:36,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,10,15,1,Screen 1,continueButton,response_rating_scale_likert_active,3563,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't trust the vaccination and the intentions,1,17/05/2021 12:51,17/05/2021 12:58,428,Most weeks,Most months,20,Female,-99,A levels,82,1,Against,Against
18,1658860363142,26/07/2022 18:32:43,1658860363075,1,26/07/2022 19:32:43,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,50,16,1,Screen 1,continueButton,response_rating_scale_likert_active,6554,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Not to wear a mask, live life like before",1,17/05/2021 12:59,17/05/2021 13:08,529,Most weeks,Most weeks,18,Female,-99,A levels,88,2,Against,For
19,1658860366133,26/07/2022 18:32:46,1658860366066,1,26/07/2022 19:32:46,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,49,17,1,Screen 1,continueButton,response_rating_scale_likert_active,2977,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,To be able to do things,1,17/05/2021 12:59,17/05/2021 13:08,529,Most weeks,Most weeks,18,Female,-99,A levels,88,1,Against,For
20,1658860368351,26/07/2022 18:32:48,1658860368291,1,26/07/2022 19:32:48,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,58,18,1,Screen 1,continueButton,response_rating_scale_likert_active,2210.0000000000146,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine was formed to quickly,1,17/05/2021 12:51,17/05/2021 13:08,1010,Rarely,Rarely,31,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",90,1,Against,Against
21,1658860373525,26/07/2022 18:32:53,1658860373450,1,26/07/2022 19:32:53,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,46,19,1,Screen 1,continueButton,response_rating_scale_likert_active,5146,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The side effect of people around the world have been horrific,1,17/05/2021 12:59,17/05/2021 13:08,529,Most weeks,Most weeks,18,Female,-99,A levels,88,1,Against,Against
22,1658860377064,26/07/2022 18:32:57,1658860376994,1,26/07/2022 19:32:56,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,44,20,1,Screen 1,continueButton,response_rating_scale_likert_active,3530,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"They said that they are safe and effective, so they must be, why would they lie?",1,17/05/2021 13:02,17/05/2021 13:07,303,Rarely,Most weeks,47,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",87,2,Against,For
23,1658860379456,26/07/2022 18:32:59,1658860379386,1,26/07/2022 19:32:59,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,39,21,1,Screen 1,continueButton,response_rating_scale_likert_active,2378,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Peer pressure. my friends have taken it, so I believe I should too.",1,17/05/2021 12:51,17/05/2021 13:05,836,Rarely,A few times a year,33,Female,-99,"Undergraduate degree (BSc, BA)",86,3,Against,For
24,1658860384836,26/07/2022 18:33:04,1658860384762,1,26/07/2022 19:33:04,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,2,22,1,Screen 1,continueButton,response_rating_scale_likert_active,5363,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
25,1658860387316,26/07/2022 18:33:07,1658860387250,1,26/07/2022 19:33:07,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,27,23,1,Screen 1,continueButton,response_rating_scale_likert_active,2474,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Want to travel abroad,1,17/05/2021 12:56,17/05/2021 13:02,334,Rarely,Rarely,29,Female,-99,Vocational Training / Apprenticeship,84,3,Against,For
26,1658860396364,26/07/2022 18:33:16,1658860396290,1,26/07/2022 19:33:16,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,19,24,1,Screen 1,continueButton,response_rating_scale_likert_active,9026.000000000016,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,To prevent from COVID-19,1,17/05/2021 12:50,17/05/2021 13:00,608,Rarely,Rarely,32,Male,-99,GCSEs,83,1,Against,For
27,1658860398731,26/07/2022 18:33:18,1658860398658,1,26/07/2022 19:33:18,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,48,25,1,Screen 1,continueButton,response_rating_scale_likert_active,2353,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's a way of controlling people,1,17/05/2021 12:59,17/05/2021 13:08,529,Most weeks,Most weeks,18,Female,-99,A levels,88,3,Against,Against
28,1658860400665,26/07/2022 18:33:20,1658860400594,1,26/07/2022 19:33:20,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,14,26,1,Screen 1,continueButton,response_rating_scale_likert_active,1922.9999999999857,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I can feel relaxed about COVID,1,17/05/2021 12:51,17/05/2021 12:58,428,Most weeks,Most months,20,Female,-99,A levels,82,2,Against,For
29,1658860407450,26/07/2022 18:33:27,1658860407378,1,26/07/2022 19:33:27,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,47,27,1,Screen 1,continueButton,response_rating_scale_likert_active,6693.000000000029,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Not enough time to ensure safety and Covid isnÈt as bad as the flu,1,17/05/2021 12:59,17/05/2021 13:08,529,Most weeks,Most weeks,18,Female,-99,A levels,88,2,Against,Against
30,1658860414397,26/07/2022 18:33:34,1658860414322,1,26/07/2022 19:33:34,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,35,28,1,Screen 1,continueButton,response_rating_scale_likert_active,6930,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I do not want to put foreign substances into my body and would rather rely on building my immune system naturally.,1,17/05/2021 12:51,17/05/2021 13:05,836,Rarely,A few times a year,33,Female,-99,"Undergraduate degree (BSc, BA)",86,2,Against,Against
31,1658860418575,26/07/2022 18:33:38,1658860418498,1,26/07/2022 19:33:38,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,12,29,1,Screen 1,continueButton,response_rating_scale_likert_active,4163,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Fear of COVID and the whole ordeal,1,17/05/2021 12:51,17/05/2021 12:58,428,Most weeks,Most months,20,Female,-99,A levels,82,3,Against,Against
32,1658860421716,26/07/2022 18:33:41,1658860421642,1,26/07/2022 19:33:41,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,8,30,1,Screen 1,continueButton,response_rating_scale_likert_active,3129,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It will mean that we can stop wearing masks,1,17/05/2021 12:50,17/05/2021 12:55,305,Never,Never,32,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",81,2,Against,For
33,1658860425217,26/07/2022 18:33:45,1658860425154,1,26/07/2022 19:33:45,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,37,31,1,Screen 1,continueButton,response_rating_scale_likert_active,3499,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I want to feel immune and get back to my normal, everyday life ASAP.",1,17/05/2021 12:51,17/05/2021 13:05,836,Rarely,A few times a year,33,Female,-99,"Undergraduate degree (BSc, BA)",86,1,Against,For
34,1658860428347,26/07/2022 18:33:48,1658860428274,1,26/07/2022 19:33:48,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,25,32,1,Screen 1,continueButton,response_rating_scale_likert_active,3107,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Want to safe for myself,1,17/05/2021 12:56,17/05/2021 13:02,334,Rarely,Rarely,29,Female,-99,Vocational Training / Apprenticeship,84,1,Against,For
35,1658860431361,26/07/2022 18:33:51,1658860431281,1,26/07/2022 19:33:51,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,59,33,1,Screen 1,continueButton,response_rating_scale_likert_active,2992,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Some people have experienced bad side effects even death,1,17/05/2021 12:51,17/05/2021 13:08,1010,Rarely,Rarely,31,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",90,2,Against,Against
36,1658860435678,26/07/2022 18:33:55,1658860435617,1,26/07/2022 19:33:55,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,61,34,1,Screen 1,continueButton,response_rating_scale_likert_active,4323,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine has gone through 3 trials where it was tested on thousands of people before coming into the market,1,17/05/2021 12:51,17/05/2021 13:08,1010,Rarely,Rarely,31,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",90,1,Against,For
37,1658860439635,26/07/2022 18:33:59,1658860439578,1,26/07/2022 19:33:59,93981,5,task-xidh,NA,23318236,6842948,NA,complete,NA,62e032c3d5f8373be766ea87,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1280x800,1241x606,NA,ITT Ratings,3,against,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,29,35,1,Screen 1,continueButton,response_rating_scale_likert_active,3947,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,trial period ongoing until 2023,1,17/05/2021 12:56,17/05/2021 13:03,426,Most weeks,Most weeks,37,Female,-99,"Undergraduate degree (BSc, BA)",85,2,Against,Against
