Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
11,1658857892087,26/07/2022 17:51:32,1658857891930,1,26/07/2022 18:51:31,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,22,8,1,Screen 1,continueButton,response_rating_scale_likert_active,4352.999999999993,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is not safe to receive.,1,17/05/2021 11:04,17/05/2021 11:12,483,Most days,Most weeks,31,Female,-99,GCSEs,4,1,Against,Against
12,1658857893660,26/07/2022 17:51:33,1658857893563,1,26/07/2022 18:51:33,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,21,9,1,Screen 1,continueButton,response_rating_scale_likert_active,1619,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It protects everyone,1,17/05/2021 10:56,17/05/2021 11:12,973,Most weeks,Most weeks,49,Female,-99,GCSEs,3,3,Against,For
13,1658857896739,26/07/2022 17:51:36,1658857896563,1,26/07/2022 18:51:36,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,31,10,1,Screen 1,continueButton,response_rating_scale_likert_active,2982.9999999999927,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The more people who get vaccinated the sooner the restrictions will be lifted.,1,17/05/2021 10:35,17/05/2021 11:12,2227,A few times a year,A few times a year,32,Female,-99,A levels,5,1,Against,For
14,1658857902553,26/07/2022 17:51:42,1658857902443,1,26/07/2022 18:51:42,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,41,11,1,Screen 1,continueButton,response_rating_scale_likert_active,5849,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I believe one of the vaccine companies is been taken to court in the USA because of people getting cancer from one it's other products.,1,17/05/2021 10:47,17/05/2021 11:13,1550,Most months,Most months,49,Male,-99,Vocational Training / Apprenticeship,7,2,Against,Against
15,1658857904992,26/07/2022 17:51:44,1658857904890,1,26/07/2022 18:51:44,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,19,12,1,Screen 1,continueButton,response_rating_scale_likert_active,2433.9999999999927,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Its the only way to stop the spread of the virus,1,17/05/2021 10:56,17/05/2021 11:12,973,Most weeks,Most weeks,49,Female,-99,GCSEs,3,1,Against,For
16,1658857907592,26/07/2022 17:51:47,1658857907474,1,26/07/2022 18:51:47,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,16,13,1,Screen 1,continueButton,response_rating_scale_likert_active,2556,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It hasnt been tested for long enough,1,17/05/2021 10:56,17/05/2021 11:12,973,Most weeks,Most weeks,49,Female,-99,GCSEs,3,1,Against,Against
17,1658857913541,26/07/2022 17:51:53,1658857913433,1,26/07/2022 18:51:53,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,2,14,1,Screen 1,continueButton,response_rating_scale_likert_active,5939,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
18,1658857917847,26/07/2022 17:51:57,1658857917734,1,26/07/2022 18:51:57,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,49,15,1,Screen 1,continueButton,response_rating_scale_likert_active,4284,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,To protect me from becoming seriously ill if I caught Covid,1,17/05/2021 10:47,17/05/2021 11:14,1618,Most days,Most days,54,Male,-99,Vocational Training / Apprenticeship,8,1,Against,For
19,1658857922083,26/07/2022 17:52:02,1658857921915,1,26/07/2022 18:52:01,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,18,16,1,Screen 1,continueButton,response_rating_scale_likert_active,4152,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Im unsure of the long term affects,1,17/05/2021 10:56,17/05/2021 11:12,973,Most weeks,Most weeks,49,Female,-99,GCSEs,3,3,Against,Against
20,1658857924863,26/07/2022 17:52:04,1658857924678,1,26/07/2022 18:52:04,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,57,17,1,Screen 1,continueButton,response_rating_scale_likert_active,2747,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,the long term benefits outweigh the temporary side-effects,1,17/05/2021 11:08,17/05/2021 11:14,344,Rarely,Most months,27,Male,-99,"Undergraduate degree (BSc, BA)",9,3,Against,For
21,1658857930146,26/07/2022 17:52:10,1658857929982,1,26/07/2022 18:52:09,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,34,18,1,Screen 1,continueButton,response_rating_scale_likert_active,5292,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The rate of death from covid-19 is very low and a vaccine isn't needed,1,17/05/2021 10:58,17/05/2021 11:12,875,Most weeks,Most days,32,Female,-99,A levels,6,1,Against,Against
22,1658857936076,26/07/2022 17:52:16,1658857935943,1,26/07/2022 18:52:15,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,53,19,1,Screen 1,continueButton,response_rating_scale_likert_active,5948,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am living in a country where the outbreak has been managed well/practically non-existent,1,17/05/2021 11:08,17/05/2021 11:14,344,Rarely,Most months,27,Male,-99,"Undergraduate degree (BSc, BA)",9,2,Against,Against
23,1658857944062,26/07/2022 17:52:24,1658857943942,1,26/07/2022 18:52:23,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,52,20,1,Screen 1,continueButton,response_rating_scale_likert_active,7982,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"If enough people get a vaccine, whether I do or not is inconsequential",1,17/05/2021 11:08,17/05/2021 11:14,344,Rarely,Most months,27,Male,-99,"Undergraduate degree (BSc, BA)",9,1,Against,Against
24,1658857945807,26/07/2022 17:52:25,1658857945658,1,26/07/2022 18:52:25,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,55,21,1,Screen 1,continueButton,response_rating_scale_likert_active,1701,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,better for everyone else,1,17/05/2021 11:08,17/05/2021 11:14,344,Rarely,Most months,27,Male,-99,"Undergraduate degree (BSc, BA)",9,1,Against,For
25,1658857953167,26/07/2022 17:52:33,1658857952959,1,26/07/2022 18:52:32,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,7,22,1,Screen 1,continueButton,response_rating_scale_likert_active,7278,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,i was fine are a few days.,1,17/05/2021 10:58,17/05/2021 11:09,624,Most days,Most months,32,Female,-99,A levels,1,1,Against,For
26,1658857959536,26/07/2022 17:52:39,1658857959365,1,26/07/2022 18:52:39,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,29,23,1,Screen 1,continueButton,response_rating_scale_likert_active,6382,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am unsure about any long-term side effects that might arise from the vaccine in years to come due to how quickly the testing phase was carried out.,1,17/05/2021 10:35,17/05/2021 11:12,2227,A few times a year,A few times a year,32,Female,-99,A levels,5,2,Against,Against
27,1658857962131,26/07/2022 17:52:42,1658857961950,1,26/07/2022 18:52:41,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,27,24,1,Screen 1,continueButton,response_rating_scale_likert_active,2567,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We must have the vaccine in order to return to normality.,1,17/05/2021 11:04,17/05/2021 11:12,483,Most days,Most weeks,31,Female,-99,GCSEs,4,3,Against,For
28,1658857968759,26/07/2022 17:52:48,1658857968570,1,26/07/2022 18:52:48,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,10,25,1,Screen 1,continueButton,response_rating_scale_likert_active,6605,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm worried about the side effects from the vaccine especially if I have underlying health conditions that can be affected through the vaccine.,1,17/05/2021 10:56,17/05/2021 11:11,875,Most days,Most weeks,24,Female,-99,"Undergraduate degree (BSc, BA)",2,1,Against,Against
29,1658857972474,26/07/2022 17:52:52,1658857972300,1,26/07/2022 18:52:52,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,63,26,1,Screen 1,continueButton,response_rating_scale_likert_active,3717,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Im doing my bit to help,1,17/05/2021 11:06,17/05/2021 11:14,491,Once or twice a year,Most months,34,Male,-99,GCSEs,10,3,Against,For
30,1658857978491,26/07/2022 17:52:58,1658857978311,1,26/07/2022 18:52:58,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,40,27,1,Screen 1,continueButton,response_rating_scale_likert_active,5998,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't think have taken enough time to test the vaccine properly.,1,17/05/2021 10:47,17/05/2021 11:13,1550,Most months,Most months,49,Male,-99,Vocational Training / Apprenticeship,7,1,Against,Against
31,1658857983013,26/07/2022 17:53:03,1658857982841,1,26/07/2022 18:53:02,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,50,28,1,Screen 1,continueButton,response_rating_scale_likert_active,4515,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Because I am old and therefore at a higher risk of dying if I caught Covid,1,17/05/2021 10:47,17/05/2021 11:14,1618,Most days,Most days,54,Male,-99,Vocational Training / Apprenticeship,8,2,Against,For
32,1658857995148,26/07/2022 17:53:15,1658857994973,1,26/07/2022 18:53:14,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,45,29,1,Screen 1,continueButton,response_rating_scale_likert_active,12115,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It will stop me from getting covid.,1,17/05/2021 10:47,17/05/2021 11:13,1550,Most months,Most months,49,Male,-99,Vocational Training / Apprenticeship,7,3,Against,For
33,1658857997836,26/07/2022 17:53:17,1658857997648,1,26/07/2022 18:53:17,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,42,30,1,Screen 1,continueButton,response_rating_scale_likert_active,2653.999999999971,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I might be the one who gets the blood clots.,1,17/05/2021 10:47,17/05/2021 11:13,1550,Most months,Most months,49,Male,-99,Vocational Training / Apprenticeship,7,3,Against,Against
34,1658857999619,26/07/2022 17:53:19,1658857999469,1,26/07/2022 18:53:19,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,39,31,1,Screen 1,continueButton,response_rating_scale_likert_active,1801,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,To be able to go on holiday,1,17/05/2021 10:58,17/05/2021 11:12,875,Most weeks,Most days,32,Female,-99,A levels,6,3,Against,For
35,1658858001777,26/07/2022 17:53:21,1658858001609,1,26/07/2022 18:53:21,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,14,32,1,Screen 1,continueButton,response_rating_scale_likert_active,2122,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Prevents you from catching the virus or getting severe symptoms.,1,17/05/2021 10:56,17/05/2021 11:11,875,Most days,Most weeks,24,Female,-99,"Undergraduate degree (BSc, BA)",2,2,Against,For
36,1658858005819,26/07/2022 17:53:25,1658858005628,1,26/07/2022 18:53:25,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,51,33,1,Screen 1,continueButton,response_rating_scale_likert_active,4004,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Because in the end everyone will be forced to have the vaccine if they want to go on holiday or go to certain events,1,17/05/2021 10:47,17/05/2021 11:14,1618,Most days,Most days,54,Male,-99,Vocational Training / Apprenticeship,8,3,Against,For
37,1658858011642,26/07/2022 17:53:31,1658858011459,1,26/07/2022 18:53:31,93981,5,task-an6x,NA,23317299,6842664,NA,complete,NA,62e0290f0c684fdd45ba3692,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,800x331,NA,ITT Ratings,3,against,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,12,34,1,Screen 1,continueButton,response_rating_scale_likert_active,5815,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Theories about how the vaccine has been produced, the ingredients of it, seems suspicious and doesn't seem to be effective either.",1,17/05/2021 10:56,17/05/2021 11:11,875,Most days,Most weeks,24,Female,-99,"Undergraduate degree (BSc, BA)",2,3,Against,Against
