Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
11,1659975802029,08/08/2022 16:23:22,1659975801964,1,08/08/2022 17:23:21,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,28,9,1,Screen 1,continueButton,response_rating_scale_likert_active,2962.899999856949,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccines use new MRNA tech and are therefore unsafe.,1,17/06/2021 13:02,17/06/2021 13:09,IP Address,For (I feel positively about the vaccines),Rarely,Most months,21,Male,NA,A levels,control,95,1,For,Against
12,1659975803728,08/08/2022 16:23:23,1659975803653,1,08/08/2022 17:23:23,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,8,10,1,Screen 1,continueButton,response_rating_scale_likert_active,1658.8999998569489,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I care about people and I don't want to die, vaccination is the only option.",1,17/06/2021 12:59,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,24,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,91,2,For,For
13,1659975805797,08/08/2022 16:23:25,1659975805722,1,08/08/2022 17:23:25,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,53,11,1,Screen 1,continueButton,response_rating_scale_likert_active,2039.7000000476835,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"It has a tracker (or some variation, 5g or something) hidden in it",1,17/06/2021 12:24,17/06/2021 13:09,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,30,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",control,99,2,For,Against
14,1659975807734,08/08/2022 16:23:27,1659975807660,1,08/08/2022 17:23:27,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,63,12,1,Screen 1,continueButton,response_rating_scale_likert_active,1909,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't like needles,1,17/06/2021 12:48,17/06/2021 13:10,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,42,Male,NA,Vocational Training / Apprenticeship,control,100,3,For,For
15,1659975809950,08/08/2022 16:23:29,1659975809880,1,08/08/2022 17:23:29,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,20,13,1,Screen 1,continueButton,response_rating_scale_likert_active,2193,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to see family,1,17/06/2021 12:59,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),Most weeks,Most days,31,Male,NA,"Undergraduate degree (BSc, BA)",control,93,2,For,For
16,1659975810864,08/08/2022 16:23:30,1659975810797,1,08/08/2022 17:23:30,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,59,14,1,Screen 1,continueButton,response_rating_scale_likert_active,887.2000000476837,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Get life back to as normal as we can.,1,17/06/2021 12:48,17/06/2021 13:10,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,42,Male,NA,Vocational Training / Apprenticeship,control,100,2,For,Against
17,1659975811700,08/08/2022 16:23:31,1659975811624,1,08/08/2022 17:23:31,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,15,15,1,Screen 1,continueButton,response_rating_scale_likert_active,806.7999999523163,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to keep my friends and family safe,1,17/06/2021 12:59,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,23,Female,NA,A levels,choice,92,3,For,For
18,1659975813607,08/08/2022 16:23:33,1659975813524,1,08/08/2022 17:23:33,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,48,16,1,Screen 1,continueButton,response_rating_scale_likert_active,1883.2000000476835,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Not everyone will have it, so what's the point.",1,17/06/2021 12:47,17/06/2021 13:09,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,54,Female,NA,GCSEs,choice,98,3,For,Against
19,1659975817189,08/08/2022 16:23:37,1659975817108,1,08/08/2022 17:23:37,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,31,17,1,Screen 1,continueButton,response_rating_scale_likert_active,3553.7999999523163,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The side effects of COVID are worse,1,17/06/2021 13:02,17/06/2021 13:09,IP Address,For (I feel positively about the vaccines),Rarely,Most months,21,Male,NA,A levels,control,95,1,For,For
20,1659975818716,08/08/2022 16:23:38,1659975818633,1,08/08/2022 17:23:38,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,44,18,1,Screen 1,continueButton,response_rating_scale_likert_active,1495.5999999046326,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to ensure I don't catch it myself,1,17/06/2021 12:46,17/06/2021 13:09,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,33,Male,NA,A levels,control,97,2,For,For
21,1659975822171,08/08/2022 16:23:42,1659975822103,1,08/08/2022 17:23:42,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,5,19,1,Screen 1,continueButton,response_rating_scale_likert_active,3439.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I've heard that the COVID-19 vaccine causes blood clots, I'm young and healthy so COVID wouldn't affect me anyway.",1,17/06/2021 12:59,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,24,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,91,2,For,Against
22,1659975827846,08/08/2022 16:23:47,1659975827762,1,08/08/2022 17:23:47,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,58,20,1,Screen 1,continueButton,response_rating_scale_likert_active,5630.599999904633,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is safe check out the info before making a decision,1,17/06/2021 12:48,17/06/2021 13:10,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,42,Male,NA,Vocational Training / Apprenticeship,control,100,1,For,Against
23,1659975831275,08/08/2022 16:23:51,1659975831206,1,08/08/2022 17:23:51,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,16,21,1,Screen 1,continueButton,response_rating_scale_likert_active,3417,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,They do not trust the science,1,17/06/2021 12:59,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),Most weeks,Most days,31,Male,NA,"Undergraduate degree (BSc, BA)",control,93,1,For,Against
24,1659975837286,08/08/2022 16:23:57,1659975837204,1,08/08/2022 17:23:57,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,4,22,1,Screen 1,continueButton,response_rating_scale_likert_active,5967.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I don't trust the people who are making the vaccines, vaccines usually take years to develop.",1,17/06/2021 12:59,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,24,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,91,1,For,Against
25,1659975839746,08/08/2022 16:23:59,1659975839666,1,08/08/2022 17:23:59,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,6,23,1,Screen 1,continueButton,response_rating_scale_likert_active,2431.7999999523163,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"COVID is pretty much just a bad flu, I think I'd be fine if I caught it so why get vaccinated?",1,17/06/2021 12:59,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,24,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,91,3,For,Against
26,1659975841995,08/08/2022 16:24:01,1659975841917,1,08/08/2022 17:24:01,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,9,24,1,Screen 1,continueButton,response_rating_scale_likert_active,2224,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to transmit COVID to my elderly relatives - vaccination seems like the best deterrent.,1,17/06/2021 12:59,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,24,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,91,3,For,For
27,1659975844455,08/08/2022 16:24:04,1659975844373,1,08/08/2022 17:24:04,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,61,25,1,Screen 1,continueButton,response_rating_scale_likert_active,2435.300000190735,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Don't trust the process has been long enough,1,17/06/2021 12:48,17/06/2021 13:10,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,42,Male,NA,Vocational Training / Apprenticeship,control,100,1,For,For
28,1659975847480,08/08/2022 16:24:07,1659975847407,1,08/08/2022 17:24:07,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,45,26,1,Screen 1,continueButton,response_rating_scale_likert_active,3006.7000000476837,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccines are reliable and there's no reason not to.,1,17/06/2021 12:46,17/06/2021 13:09,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,33,Male,NA,A levels,control,97,3,For,For
29,1659975849050,08/08/2022 16:24:09,1659975848966,1,08/08/2022 17:24:08,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,34,27,1,Screen 1,continueButton,response_rating_scale_likert_active,1529.8999998569489,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,the vaccines were made too quickly,1,17/06/2021 12:58,17/06/2021 13:09,IP Address,For (I feel positively about the vaccines),A few times a year,Rarely,28,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,96,1,For,Against
30,1659975850805,08/08/2022 16:24:10,1659975850736,1,08/08/2022 17:24:10,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,29,28,1,Screen 1,continueButton,response_rating_scale_likert_active,1737.2999999523165,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccines have bad side effects,1,17/06/2021 13:02,17/06/2021 13:09,IP Address,For (I feel positively about the vaccines),Rarely,Most months,21,Male,NA,A levels,control,95,2,For,Against
31,1659975854924,08/08/2022 16:24:14,1659975854855,1,08/08/2022 17:24:14,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,2,29,1,Screen 1,continueButton,response_rating_scale_likert_active,4089.799999952316,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
32,1659975858630,08/08/2022 16:24:18,1659975858562,1,08/08/2022 17:24:18,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,40,30,1,Screen 1,continueButton,response_rating_scale_likert_active,3678.599999904633,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is government controlling citizens.,1,17/06/2021 12:46,17/06/2021 13:09,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,33,Male,NA,A levels,control,97,1,For,Against
33,1659975861383,08/08/2022 16:24:21,1659975861312,1,08/08/2022 17:24:21,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,3,31,1,Screen 1,continueButton,response_rating_scale_likert_active,2720.099999904633,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Disagree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
34,1659975863594,08/08/2022 16:24:23,1659975863509,1,08/08/2022 17:24:23,94826,3,task-fbpo,NA,23527526,6895758,NA,complete,NA,62f138210b18c6ea269e732f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10pro,batch10pro,19,32,1,Screen 1,continueButton,response_rating_scale_likert_active,2169.300000190735,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to be able to travel internationally,1,17/06/2021 12:59,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),Most weeks,Most days,31,Male,NA,"Undergraduate degree (BSc, BA)",control,93,1,For,For
