Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
11,1659975913578,08/08/2022 16:25:13,1659975913056,1,08/08/2022 17:25:13,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,51,9,1,Screen 1,continueButton,response_rating_scale_likert_active,2202.400000035763,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I believe the vaccine is safe.,1,17/06/2021 13:00,17/06/2021 13:07,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,31,Female,NA,"Undergraduate degree (BSc, BA)",choice,88,3,For,For
12,1659975916773,08/08/2022 16:25:16,1659975916255,1,08/08/2022 17:25:16,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,56,10,1,Screen 1,continueButton,response_rating_scale_likert_active,3191,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to catch covid,1,17/06/2021 12:53,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),A few times a year,Rarely,33,Female,NA,"Undergraduate degree (BSc, BA)",control,89,2,For,For
13,1659975920991,08/08/2022 16:25:20,1659975920465,1,08/08/2022 17:25:20,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,62,11,1,Screen 1,continueButton,response_rating_scale_likert_active,4202.400000035763,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It helps me feel safer about returning to normal life,1,17/06/2021 12:53,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,25,Female,NA,"Undergraduate degree (BSc, BA)",control,90,2,For,For
14,1659975924129,08/08/2022 16:25:24,1659975923602,1,08/08/2022 17:25:23,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,50,12,1,Screen 1,continueButton,response_rating_scale_likert_active,3129.5,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to help society return to normality as soon as possible.,1,17/06/2021 13:00,17/06/2021 13:07,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,31,Female,NA,"Undergraduate degree (BSc, BA)",choice,88,2,For,For
15,1659975928763,08/08/2022 16:25:28,1659975927662,1,08/08/2022 17:25:27,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,59,13,1,Screen 1,continueButton,response_rating_scale_likert_active,4053.599999964237,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It doesn't stop you from catching the disease,1,17/06/2021 12:53,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,25,Female,NA,"Undergraduate degree (BSc, BA)",control,90,2,For,Against
16,1659975929594,08/08/2022 16:25:29,1659975929083,1,08/08/2022 17:25:29,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,46,14,1,Screen 1,continueButton,response_rating_scale_likert_active,1413.399999976158,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't believe in vaccinations.,1,17/06/2021 13:00,17/06/2021 13:07,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,31,Female,NA,"Undergraduate degree (BSc, BA)",choice,88,1,For,Against
17,1659975936349,08/08/2022 16:25:36,1659975935830,1,08/08/2022 17:25:35,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,10,15,1,Screen 1,continueButton,response_rating_scale_likert_active,6740.300000011921,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Time of development,1,17/06/2021 12:57,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Never,Rarely,28,Female,NA,"Undergraduate degree (BSc, BA)",choice,82,1,For,Against
18,1659975940842,08/08/2022 16:25:40,1659975940315,1,08/08/2022 17:25:40,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,26,16,1,Screen 1,continueButton,response_rating_scale_likert_active,4479.5,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,protecting those who are close to you,1,17/06/2021 12:58,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,19,Male,NA,A levels,choice,84,2,For,For
19,1659975945801,08/08/2022 16:25:45,1659975945271,1,08/08/2022 17:25:45,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,23,17,1,Screen 1,continueButton,response_rating_scale_likert_active,4949.300000011921,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,thinking its a means of government control (conspiracy),1,17/06/2021 12:58,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,19,Male,NA,A levels,choice,84,2,For,Against
20,1659975949546,08/08/2022 16:25:49,1659975948592,1,08/08/2022 17:25:48,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,42,18,1,Screen 1,continueButton,response_rating_scale_likert_active,3313.600000023842,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,You will get a blood clot,1,17/06/2021 12:58,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Never,Most months,35,Female,NA,A levels,control,87,3,For,Against
21,1659975953625,08/08/2022 16:25:53,1659975953109,1,08/08/2022 17:25:53,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,38,19,1,Screen 1,continueButton,response_rating_scale_likert_active,4510.099999964237,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,its about other peoples health swell as your own,1,17/06/2021 12:55,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Rarely,Most days,19,Female,NA,A levels,control,86,2,For,For
22,1659975955821,08/08/2022 16:25:55,1659975955272,1,08/08/2022 17:25:55,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,43,20,1,Screen 1,continueButton,response_rating_scale_likert_active,2155.2999999523163,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to be protected from covid,1,17/06/2021 12:58,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Never,Most months,35,Female,NA,A levels,control,87,1,For,For
23,1659975995702,08/08/2022 16:26:35,1659975995184,1,08/08/2022 17:26:35,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,29,21,1,Screen 1,continueButton,response_rating_scale_likert_active,39904.69999998808,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Against any type of vaccinations,1,17/06/2021 12:58,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,57,Female,NA,"Undergraduate degree (BSc, BA)",control,85,2,For,Against
24,1659976000899,08/08/2022 16:26:40,1659976000372,1,08/08/2022 17:26:40,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,17,22,1,Screen 1,continueButton,response_rating_scale_likert_active,5179.400000035763,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We don't know how long it works for,1,17/06/2021 12:57,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,31,Female,NA,"Undergraduate degree (BSc, BA)",choice,83,2,For,Against
25,1659976003811,08/08/2022 16:26:43,1659976003276,1,08/08/2022 17:26:43,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,5,23,1,Screen 1,continueButton,response_rating_scale_likert_active,2897.099999964237,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The government can track me if I take the vaccine,1,17/06/2021 12:57,17/06/2021 13:05,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,31,Male,NA,"Undergraduate degree (BSc, BA)",choice,81,2,For,Against
26,1659976007091,08/08/2022 16:26:47,1659976006569,1,08/08/2022 17:26:46,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,30,24,1,Screen 1,continueButton,response_rating_scale_likert_active,3285.599999964237,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Possible side effects,1,17/06/2021 12:58,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,57,Female,NA,"Undergraduate degree (BSc, BA)",control,85,3,For,Against
27,1659976010357,08/08/2022 16:26:50,1659976009258,1,08/08/2022 17:26:49,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,39,25,1,Screen 1,continueButton,response_rating_scale_likert_active,2683,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,its responsible to do,1,17/06/2021 12:55,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Rarely,Most days,19,Female,NA,A levels,control,86,3,For,For
28,1659976014378,08/08/2022 16:26:54,1659976013865,1,08/08/2022 17:26:53,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,4,26,1,Screen 1,continueButton,response_rating_scale_likert_active,4600.5,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The companies haven't had enough time to develop it properly,1,17/06/2021 12:57,17/06/2021 13:05,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,31,Male,NA,"Undergraduate degree (BSc, BA)",choice,81,1,For,Against
29,1659976017275,08/08/2022 16:26:57,1659976016761,1,08/08/2022 17:26:56,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,58,27,1,Screen 1,continueButton,response_rating_scale_likert_active,2889,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine has been developed too quickly so they're not sure it's safe,1,17/06/2021 12:53,17/06/2021 13:08,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,25,Female,NA,"Undergraduate degree (BSc, BA)",control,90,1,For,Against
30,1659976021829,08/08/2022 16:27:01,1659976021236,1,08/08/2022 17:27:01,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,2,28,1,Screen 1,continueButton,response_rating_scale_likert_active,4467.700000047684,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
31,1659976030080,08/08/2022 16:27:10,1659976029558,1,08/08/2022 17:27:09,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,14,29,1,Screen 1,continueButton,response_rating_scale_likert_active,8316.099999964237,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will get everyone safer,1,17/06/2021 12:57,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Never,Rarely,28,Female,NA,"Undergraduate degree (BSc, BA)",choice,82,2,For,For
32,1659976032455,08/08/2022 16:27:12,1659976031924,1,08/08/2022 17:27:11,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,22,30,1,Screen 1,continueButton,response_rating_scale_likert_active,2359.399999976158,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,danger of side effects,1,17/06/2021 12:58,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,19,Male,NA,A levels,choice,84,1,For,Against
33,1659976036373,08/08/2022 16:27:16,1659976035845,1,08/08/2022 17:27:15,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,37,31,1,Screen 1,continueButton,response_rating_scale_likert_active,3915.300000011921,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,its a start to ending covid,1,17/06/2021 12:55,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Rarely,Most days,19,Female,NA,A levels,control,86,1,For,For
34,1659976038440,08/08/2022 16:27:18,1659976037904,1,08/08/2022 17:27:17,94826,3,task-xidh,NA,23527566,6895773,NA,complete,NA,62f1386f0b24dc130bf0d8e2,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,2560x1440,2560x1335,NA,ITT Ratings,2,for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9pro,batch9pro,44,32,1,Screen 1,continueButton,response_rating_scale_likert_active,2051.099999964237,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want the country to get back up and running,1,17/06/2021 12:58,17/06/2021 13:06,IP Address,For (I feel positively about the vaccines),Never,Most months,35,Female,NA,A levels,control,87,2,For,For
