Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
11,1659975725371,08/08/2022 16:22:05,1659975725245,1,08/08/2022 17:22:05,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,27,9,1,Screen 1,continueButton,response_rating_scale_likert_active,1919,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will help protect me and others around me,1,17/06/2021 12:48,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,27,Female,NA,A levels,choice,64,3,For,For
12,1659975728875,08/08/2022 16:22:08,1659975728753,1,08/08/2022 17:22:08,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,58,10,1,Screen 1,continueButton,response_rating_scale_likert_active,3491,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't know whats in them - how can they produce something effective so quickly,1,17/06/2021 12:56,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,Most days,21,Female,NA,A levels,choice,70,1,For,Against
13,1659975731813,08/08/2022 16:22:11,1659975731695,1,08/08/2022 17:22:11,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,61,11,1,Screen 1,continueButton,response_rating_scale_likert_active,2928,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want everything to go back to normal,1,17/06/2021 12:56,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,Most days,21,Female,NA,A levels,choice,70,1,For,For
14,1659975733911,08/08/2022 16:22:13,1659975733795,1,08/08/2022 17:22:13,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,57,12,1,Screen 1,continueButton,response_rating_scale_likert_active,2089,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's safe and developed by experts,1,17/06/2021 12:50,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,42,Female,NA,"Undergraduate degree (BSc, BA)",choice,69,3,For,For
15,1659975735897,08/08/2022 16:22:15,1659975735772,1,08/08/2022 17:22:15,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,54,13,1,Screen 1,continueButton,response_rating_scale_likert_active,1964,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't believe in COVID-19,1,17/06/2021 12:50,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,42,Female,NA,"Undergraduate degree (BSc, BA)",choice,69,3,For,Against
16,1659975739073,08/08/2022 16:22:19,1659975738939,1,08/08/2022 17:22:18,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,25,14,1,Screen 1,continueButton,response_rating_scale_likert_active,3153,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Having the vaccine is less painful then the disease.,1,17/06/2021 12:48,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,27,Female,NA,A levels,choice,64,1,For,For
17,1659975742555,08/08/2022 16:22:22,1659975742422,1,08/08/2022 17:22:22,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,47,15,1,Screen 1,continueButton,response_rating_scale_likert_active,3471,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,i dont trust there ......,1,17/06/2021 12:49,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,35,Male,NA,Vocational Training / Apprenticeship,control,68,2,For,Against
18,1659975744136,08/08/2022 16:22:24,1659975744024,1,08/08/2022 17:22:24,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,40,16,1,Screen 1,continueButton,response_rating_scale_likert_active,1588.0000000000146,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is a tracking device,1,17/06/2021 12:56,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,20,Female,NA,A levels,choice,67,1,For,Against
19,1659975749759,08/08/2022 16:22:29,1659975749624,1,08/08/2022 17:22:29,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,3,17,1,Screen 1,continueButton,response_rating_scale_likert_active,5586,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Disagree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
20,1659975754590,08/08/2022 16:22:34,1659975754464,1,08/08/2022 17:22:34,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,48,18,1,Screen 1,continueButton,response_rating_scale_likert_active,4824.999999999985,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,the body needs to deal with this natural.,1,17/06/2021 12:49,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,35,Male,NA,Vocational Training / Apprenticeship,control,68,3,For,Against
21,1659975756812,08/08/2022 16:22:36,1659975756682,1,08/08/2022 17:22:36,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,14,19,1,Screen 1,continueButton,response_rating_scale_likert_active,2205,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect others from covid,1,17/06/2021 12:55,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,26,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,62,2,For,For
22,1659975758598,08/08/2022 16:22:38,1659975758482,1,08/08/2022 17:22:38,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,60,20,1,Screen 1,continueButton,response_rating_scale_likert_active,1788,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Coronavirus doesn't exist/is a conspiracy,1,17/06/2021 12:56,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,Most days,21,Female,NA,A levels,choice,70,3,For,Against
23,1659975762997,08/08/2022 16:22:42,1659975762874,1,08/08/2022 17:22:42,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,39,21,1,Screen 1,continueButton,response_rating_scale_likert_active,4375.999999999985,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To contribute to herd immunity to help eradicate the virus altogether.,1,17/06/2021 12:47,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Most months,Most weeks,18,Male,NA,A levels,choice,66,3,For,For
24,1659975773598,08/08/2022 16:22:53,1659975773483,1,08/08/2022 17:22:53,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,34,22,1,Screen 1,continueButton,response_rating_scale_likert_active,10596,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccines are effective as they can keep you from getting and spreading the virus that causes COVID-19.,1,17/06/2021 12:47,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Most months,Most weeks,18,Male,NA,A levels,choice,66,1,For,Against
25,1659975775196,08/08/2022 16:22:55,1659975775076,1,08/08/2022 17:22:55,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,19,23,1,Screen 1,continueButton,response_rating_scale_likert_active,1585,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to be protected,1,17/06/2021 12:48,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,63,1,For,For
26,1659975776766,08/08/2022 16:22:56,1659975776649,1,08/08/2022 17:22:56,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,9,24,1,Screen 1,continueButton,response_rating_scale_likert_active,1561,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Protecting others from the virus,1,17/06/2021 12:49,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Most days,Never,33,Female,NA,GCSEs,choice,61,3,For,For
27,1659975778826,08/08/2022 16:22:58,1659975778717,1,08/08/2022 17:22:58,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,24,25,1,Screen 1,continueButton,response_rating_scale_likert_active,2056,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It's a government thing to track us and keep an eye on us,1,17/06/2021 12:48,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,27,Female,NA,A levels,choice,64,3,For,Against
28,1659975781925,08/08/2022 16:23:01,1659975781811,1,08/08/2022 17:23:01,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,59,26,1,Screen 1,continueButton,response_rating_scale_likert_active,3083,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Vaccines aren't effective - there's a new flu jab every year because of mutations,1,17/06/2021 12:56,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,Most days,21,Female,NA,A levels,choice,70,2,For,Against
29,1659975785013,08/08/2022 16:23:05,1659975784878,1,08/08/2022 17:23:04,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,44,27,1,Screen 1,continueButton,response_rating_scale_likert_active,3057,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will likely reduce severity of symptoms for everyone,1,17/06/2021 12:56,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,20,Female,NA,A levels,choice,67,2,For,For
30,1659975786974,08/08/2022 16:23:06,1659975786859,1,08/08/2022 17:23:06,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,18,28,1,Screen 1,continueButton,response_rating_scale_likert_active,1966.000000000029,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't believe in vaccinations,1,17/06/2021 12:48,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,63,3,For,Against
31,1659975789976,08/08/2022 16:23:09,1659975789845,1,08/08/2022 17:23:09,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,45,29,1,Screen 1,continueButton,response_rating_scale_likert_active,2974.999999999971,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"The quicker society is vaccinated, the quicker normality can return",1,17/06/2021 12:56,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,20,Female,NA,A levels,choice,67,3,For,For
32,1659975792093,08/08/2022 16:23:12,1659975791976,1,08/08/2022 17:23:11,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,16,30,1,Screen 1,continueButton,response_rating_scale_likert_active,2119,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't know enough about it,1,17/06/2021 12:48,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,63,1,For,Against
33,1659975793797,08/08/2022 16:23:13,1659975793682,1,08/08/2022 17:23:13,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,41,31,1,Screen 1,continueButton,response_rating_scale_likert_active,1694,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The development has been rushed,1,17/06/2021 12:56,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,20,Female,NA,A levels,choice,67,2,For,Against
34,1659975796941,08/08/2022 16:23:16,1659975796813,1,08/08/2022 17:23:16,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,17,32,1,Screen 1,continueButton,response_rating_scale_likert_active,3120,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am worried about long term effects,1,17/06/2021 12:48,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,63,2,For,Against
35,1659975798710,08/08/2022 16:23:18,1659975798587,1,08/08/2022 17:23:18,94826,3,task-k2dt,NA,23527482,6895740,NA,complete,NA,62f13783e8f29773d3e9c2df,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.5,834x1112,1112x731,NA,ITT Ratings,2,for,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,21,33,1,Screen 1,continueButton,response_rating_scale_likert_active,1760,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect my loved ones,1,17/06/2021 12:48,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,63,3,For,For
