Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
11,1659975201306,08/08/2022 16:13:21,1659975200040,1,08/08/2022 17:13:20,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,43,9,1,Screen 1,continueButton,response_rating_scale_likert_active,6497.000000000007,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It is the only way we can effectively eliminate the virus from the world.,1,17/06/2021 12:35,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Once or twice a year,A few times a year,20,Female,NA,"GCSEs,A levels",control,7,1,For,For
12,1659975205375,08/08/2022 16:13:25,1659975204101,1,08/08/2022 17:13:24,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,16,10,1,Screen 1,continueButton,response_rating_scale_likert_active,4040.9999999999927,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Hasn't been tested for long enough,1,17/06/2021 12:29,17/06/2021 12:41,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,55,Female,NA,A levels,choice,3,1,For,Against
13,1659975215134,08/08/2022 16:13:35,1659975213863,1,08/08/2022 17:13:33,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,51,11,1,Screen 1,continueButton,response_rating_scale_likert_active,9743,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To help end the negative social impact of the virus such as lockdowns and online education,1,17/06/2021 12:29,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Most months,Most months,20,Male,NA,A levels,choice,8,3,For,For
14,1659975218631,08/08/2022 16:13:38,1659975217362,1,08/08/2022 17:13:37,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,54,12,1,Screen 1,continueButton,response_rating_scale_likert_active,3482,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccines don't work and will not be affective,1,17/06/2021 12:36,17/06/2021 12:43,IP Address,For (I feel positively about the vaccines),Rarely,Most days,38,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,9,3,For,Against
15,1659975227061,08/08/2022 16:13:47,1659975225794,1,08/08/2022 17:13:45,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,63,13,1,Screen 1,continueButton,response_rating_scale_likert_active,8413,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Less restrictions on behaviour due to immunity.,1,17/06/2021 13:01,17/06/2021 13:10,IP Address,For (I feel positively about the vaccines),Most months,Most weeks,35,Non-binary,NA,"Postgraduate degree (MSc, MA, MPhil)",control,10,3,For,For
16,1659975232300,08/08/2022 16:13:52,1659975231027,1,08/08/2022 17:13:51,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,42,14,1,Screen 1,continueButton,response_rating_scale_likert_active,5215.000000000015,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,They are unsafe and can cause long-term effects.,1,17/06/2021 12:35,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Once or twice a year,A few times a year,20,Female,NA,"GCSEs,A levels",control,7,3,For,Against
17,1659975238483,08/08/2022 16:13:58,1659975237209,1,08/08/2022 17:13:57,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,7,15,1,Screen 1,continueButton,response_rating_scale_likert_active,6163.999999999985,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's the right thing to do to protect everyone else,1,17/06/2021 12:34,17/06/2021 12:39,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,26,Female,NA,"Undergraduate degree (BSc, BA)",control,1,1,For,For
18,1659975243164,08/08/2022 16:14:03,1659975241883,1,08/08/2022 17:14:01,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,2,16,1,Screen 1,continueButton,response_rating_scale_likert_active,4656,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
19,1659975246524,08/08/2022 16:14:06,1659975245246,1,08/08/2022 17:14:05,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,56,17,1,Screen 1,continueButton,response_rating_scale_likert_active,3343.9999999999854,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccines are safe enough to use,1,17/06/2021 12:36,17/06/2021 12:43,IP Address,For (I feel positively about the vaccines),Rarely,Most days,38,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,9,2,For,For
20,1659975251665,08/08/2022 16:14:11,1659975250395,1,08/08/2022 17:14:10,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,6,18,1,Screen 1,continueButton,response_rating_scale_likert_active,5132,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm a healthy young adult and I'd rather they give my dose to someone else who is more vulnerable,1,17/06/2021 12:34,17/06/2021 12:39,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,26,Female,NA,"Undergraduate degree (BSc, BA)",control,1,3,For,Against
21,1659975266027,08/08/2022 16:14:26,1659975264758,1,08/08/2022 17:14:24,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,29,19,1,Screen 1,continueButton,response_rating_scale_likert_active,14338.999999999984,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"The outcomes of the virus are not significant for that person, therefore the risk of the vaccine is greater than the risk of covid 19 side effects",1,17/06/2021 12:31,17/06/2021 12:41,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,31,Female,NA,"Undergraduate degree (BSc, BA)",choice,5,2,For,Against
22,1659975270674,08/08/2022 16:14:30,1659975269380,1,08/08/2022 17:14:29,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,45,20,1,Screen 1,continueButton,response_rating_scale_likert_active,4603,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The risk of dying from covid reduces with a vaccine.,1,17/06/2021 12:35,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Once or twice a year,A few times a year,20,Female,NA,"GCSEs,A levels",control,7,3,For,For
23,1659975275079,08/08/2022 16:14:35,1659975273753,1,08/08/2022 17:14:33,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,14,21,1,Screen 1,continueButton,response_rating_scale_likert_active,4356,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's one of the only ways we will return to normal life,1,17/06/2021 12:34,17/06/2021 12:40,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,26,Female,NA,"Undergraduate degree (BSc, BA)",choice,2,2,For,For
24,1659975279358,08/08/2022 16:14:39,1659975278084,1,08/08/2022 17:14:38,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,39,22,1,Screen 1,continueButton,response_rating_scale_likert_active,4313.999999999971,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Alot of people have died from getting Covid and I want to keep my self safe and I trust it,1,17/06/2021 12:16,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Rarely,Most days,34,Male,NA,GCSEs,control,6,3,For,For
25,1659975287576,08/08/2022 16:14:47,1659975286293,1,08/08/2022 17:14:46,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,47,23,1,Screen 1,continueButton,response_rating_scale_likert_active,8190.999999999971,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,there are negative side effects,1,17/06/2021 12:29,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Most months,Most months,20,Male,NA,A levels,choice,8,2,For,Against
26,1659975297186,08/08/2022 16:14:57,1659975295910,1,08/08/2022 17:14:55,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,49,24,1,Screen 1,continueButton,response_rating_scale_likert_active,9599,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To gain immunity against COVID 19.,1,17/06/2021 12:29,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Most months,Most months,20,Male,NA,A levels,choice,8,1,For,For
27,1659975301226,08/08/2022 16:15:01,1659975299951,1,08/08/2022 17:14:59,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,23,25,1,Screen 1,continueButton,response_rating_scale_likert_active,4025,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The government is trying to control us through this vaccine,1,17/06/2021 12:33,17/06/2021 12:41,IP Address,For (I feel positively about the vaccines),Most months,Most months,20,Female,NA,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",control,4,2,For,Against
28,1659975308037,08/08/2022 16:15:08,1659975306764,1,08/08/2022 17:15:06,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,24,26,1,Screen 1,continueButton,response_rating_scale_likert_active,6795,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,There are too many on the market at the moment,1,17/06/2021 12:33,17/06/2021 12:41,IP Address,For (I feel positively about the vaccines),Most months,Most months,20,Female,NA,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",control,4,3,For,Against
29,1659975313051,08/08/2022 16:15:13,1659975311779,1,08/08/2022 17:15:11,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,22,27,1,Screen 1,continueButton,response_rating_scale_likert_active,4997,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It's not qualified or tested enough,1,17/06/2021 12:33,17/06/2021 12:41,IP Address,For (I feel positively about the vaccines),Most months,Most months,20,Female,NA,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",control,4,1,For,Against
30,1659975316343,08/08/2022 16:15:16,1659975315070,1,08/08/2022 17:15:15,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,55,28,1,Screen 1,continueButton,response_rating_scale_likert_active,3272,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's essential to be vaccinated to regain normality.,1,17/06/2021 12:36,17/06/2021 12:43,IP Address,For (I feel positively about the vaccines),Rarely,Most days,38,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,9,1,For,For
31,1659975320204,08/08/2022 16:15:20,1659975318922,1,08/08/2022 17:15:18,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,46,29,1,Screen 1,continueButton,response_rating_scale_likert_active,3834,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The government is trying to microchip me,1,17/06/2021 12:29,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Most months,Most months,20,Male,NA,A levels,choice,8,1,For,Against
32,1659975327228,08/08/2022 16:15:27,1659975325952,1,08/08/2022 17:15:25,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,38,30,1,Screen 1,continueButton,response_rating_scale_likert_active,7013,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"A member of my family can catch anything really easily , so I want to do this to help keep them safe",1,17/06/2021 12:16,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Rarely,Most days,34,Male,NA,GCSEs,control,6,2,For,For
33,1659975341548,08/08/2022 16:15:41,1659975340268,1,08/08/2022 17:15:40,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,35,31,1,Screen 1,continueButton,response_rating_scale_likert_active,14296.00000000003,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Someone has told me there experience is bad which has now put me of the idear,1,17/06/2021 12:16,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Rarely,Most days,34,Male,NA,GCSEs,control,6,2,For,Against
34,1659975344921,08/08/2022 16:15:44,1659975343648,1,08/08/2022 17:15:43,94826,3,task-b5vt,NA,23527333,6895694,NA,complete,NA,62f135a93e7832ac25aa58bf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x789,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1pro,batch1pro,41,32,1,Screen 1,continueButton,response_rating_scale_likert_active,3361,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccines contain trackers that allow the government to control us.,1,17/06/2021 12:35,17/06/2021 12:42,IP Address,For (I feel positively about the vaccines),Once or twice a year,A few times a year,20,Female,NA,"GCSEs,A levels",control,7,2,For,Against
