Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
13,1659975828378,08/08/2022 16:23:48,1659975828366,1,08/08/2022 17:23:48,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,9,11,1,Screen 1,continueButton,response_rating_scale_likert_active,4605,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Aren't we lucky/fortunate how quickly this has been developed and we are in a position where we can get a vaccine.,1,17/06/2021 12:43,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,34,Male,NA,Doctorate (PhD),control,31,3,For,For
14,1659975831408,08/08/2022 16:23:51,1659975831388,1,08/08/2022 17:23:51,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,2,12,1,Screen 1,continueButton,response_rating_scale_likert_active,3013,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
15,1659975833144,08/08/2022 16:23:53,1659975833127,1,08/08/2022 17:23:53,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,22,13,1,Screen 1,continueButton,response_rating_scale_likert_active,1730,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Protection for yourself,1,17/06/2021 12:45,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,38,Male,NA,"Undergraduate degree (BSc, BA)",choice,34,1,For,Against
16,1659975835592,08/08/2022 16:23:55,1659975835566,1,08/08/2022 17:23:55,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,44,14,1,Screen 1,continueButton,response_rating_scale_likert_active,2431,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To stop me becoming unwell with it,1,17/06/2021 12:45,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,37,2,For,For
17,1659975837999,08/08/2022 16:23:57,1659975837983,1,08/08/2022 17:23:57,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,11,15,1,Screen 1,continueButton,response_rating_scale_likert_active,2409,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine puts a chip in you so you can be tracked,1,17/06/2021 12:43,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,25,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,32,2,For,Against
18,1659975841079,08/08/2022 16:24:01,1659975841056,1,08/08/2022 17:24:01,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,43,16,1,Screen 1,continueButton,response_rating_scale_likert_active,3064,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To protect my family and friends,1,17/06/2021 12:45,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,37,1,For,For
19,1659975842493,08/08/2022 16:24:02,1659975842469,1,08/08/2022 17:24:02,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,62,17,1,Screen 1,continueButton,response_rating_scale_likert_active,1404,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I wish to protect other people including family, friends and colleagues",1,17/06/2021 12:46,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Once or twice a year,Once or twice a year,38,Female,NA,"Undergraduate degree (BSc, BA)",control,40,2,For,For
20,1659975845721,08/08/2022 16:24:05,1659975845711,1,08/08/2022 17:24:05,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,59,18,1,Screen 1,continueButton,response_rating_scale_likert_active,3233,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We do not know what harm they can cause in the future,1,17/06/2021 12:46,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Once or twice a year,Once or twice a year,38,Female,NA,"Undergraduate degree (BSc, BA)",control,40,2,For,Against
21,1659975851392,08/08/2022 16:24:11,1659975851381,1,08/08/2022 17:24:11,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,25,19,1,Screen 1,continueButton,response_rating_scale_likert_active,5661,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Protecting Health of yourself and protecting people around you by breaking the infection trend therefore avoiding illness and hospital stays.,1,17/06/2021 12:45,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,38,Male,NA,"Undergraduate degree (BSc, BA)",choice,34,1,For,For
22,1659975857352,08/08/2022 16:24:17,1659975857342,1,08/08/2022 17:24:17,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,54,20,1,Screen 1,continueButton,response_rating_scale_likert_active,5953,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It's a conspiracy - Covid is man made and the government want us all to have vaccine,1,17/06/2021 12:47,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,31,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,39,3,For,Against
23,1659975860843,08/08/2022 16:24:20,1659975860833,1,08/08/2022 17:24:20,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,37,21,1,Screen 1,continueButton,response_rating_scale_likert_active,3484,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Idon't want to die from Covid-19,1,17/06/2021 12:46,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,22,Non-binary,NA,"Undergraduate degree (BSc, BA)",control,36,1,For,For
24,1659975864806,08/08/2022 16:24:24,1659975864746,1,08/08/2022 17:24:24,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,29,22,1,Screen 1,continueButton,response_rating_scale_likert_active,3892,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We don't know the long term effects,1,17/06/2021 12:45,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,35,2,For,Against
25,1659975882596,08/08/2022 16:24:42,1659975882547,1,08/08/2022 17:24:42,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,14,23,1,Screen 1,continueButton,response_rating_scale_likert_active,17789,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Vaccine companies are not making a profit so why not get it,1,17/06/2021 12:43,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,25,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,32,2,For,For
26,1659975886775,08/08/2022 16:24:46,1659975886751,1,08/08/2022 17:24:46,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,33,24,1,Screen 1,continueButton,response_rating_scale_likert_active,4194,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I trust those who have made the vaccine,1,17/06/2021 12:45,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,35,3,For,For
27,1659975890485,08/08/2022 16:24:50,1659975890471,1,08/08/2022 17:24:50,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,7,25,1,Screen 1,continueButton,response_rating_scale_likert_active,3711,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It can help us return to 'normal' sooner than if I didn't do it.,1,17/06/2021 12:43,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,34,Male,NA,Doctorate (PhD),control,31,1,For,For
28,1659975891856,08/08/2022 16:24:51,1659975891846,1,08/08/2022 17:24:51,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,20,26,1,Screen 1,continueButton,response_rating_scale_likert_active,1366,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To get back to a sense of normality.,1,17/06/2021 12:41,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,45,Female,NA,"Undergraduate degree (BSc, BA)",choice,33,2,For,For
29,1659975896305,08/08/2022 16:24:56,1659975896296,1,08/08/2022 17:24:56,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,6,27,1,Screen 1,continueButton,response_rating_scale_likert_active,4440,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't like needles/felt unwell for a brief period after a previous vaccine,1,17/06/2021 12:43,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,34,Male,NA,Doctorate (PhD),control,31,3,For,Against
30,1659975898058,08/08/2022 16:24:58,1659975898033,1,08/08/2022 17:24:58,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,56,28,1,Screen 1,continueButton,response_rating_scale_likert_active,1728,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I want to protect myself, my friends and my family",1,17/06/2021 12:47,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,31,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,39,2,For,For
31,1659975902912,08/08/2022 16:25:02,1659975902884,1,08/08/2022 17:25:02,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,45,29,1,Screen 1,continueButton,response_rating_scale_likert_active,4839,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,So they don't die from it,1,17/06/2021 12:45,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,37,3,For,For
32,1659975904807,08/08/2022 16:25:04,1659975904789,1,08/08/2022 17:25:04,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,47,30,1,Screen 1,continueButton,response_rating_scale_likert_active,1897,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Will make the world go back to some sort of normal,1,17/06/2021 12:49,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,20,Female,NA,Vocational Training / Apprenticeship,control,38,2,For,Against
33,1659975908590,08/08/2022 16:25:08,1659975908565,1,08/08/2022 17:25:08,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,18,31,1,Screen 1,continueButton,response_rating_scale_likert_active,3766,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I have a bee allergy,1,17/06/2021 12:41,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,45,Female,NA,"Undergraduate degree (BSc, BA)",choice,33,3,For,Against
34,1659975911299,08/08/2022 16:25:11,1659975911280,1,08/08/2022 17:25:11,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,28,32,1,Screen 1,continueButton,response_rating_scale_likert_active,2706,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We haven't had long enough to test the vaccines,1,17/06/2021 12:45,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,35,1,For,Against
35,1659975912861,08/08/2022 16:25:12,1659975912847,1,08/08/2022 17:25:12,94826,3,task-mn1e,NA,23527520,6895753,NA,complete,NA,62f13825cb3422889bafe90a,computer,Desktop or Laptop,Linux x86_64,Firefox 103.0,1920x1080,1266x808,NA,ITT Ratings,2,for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,23,33,1,Screen 1,continueButton,response_rating_scale_likert_active,1559,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Protection for others,1,17/06/2021 12:45,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,38,Male,NA,"Undergraduate degree (BSc, BA)",choice,34,2,For,Against
