Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
11,1659975332003,08/08/2022 16:15:32,1659975331994,1,08/08/2022 17:15:31,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,38,9,1,Screen 1,continueButton,response_rating_scale_likert_active,2275,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,So society can get back to normal more quickly,1,17/06/2021 12:47,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Never,A few times a year,35,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,56,2,For,For
12,1659975334070,08/08/2022 16:15:34,1659975334064,1,08/08/2022 17:15:34,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,16,10,1,Screen 1,continueButton,response_rating_scale_likert_active,2062,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Infertility, blood clots, not safe",1,17/06/2021 12:42,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,25,Female,NA,Vocational Training / Apprenticeship,choice,53,1,For,Against
13,1659975337471,08/08/2022 16:15:37,1659975337460,1,08/08/2022 17:15:37,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,14,11,1,Screen 1,continueButton,response_rating_scale_likert_active,3391,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It helps protect me and others around me, having a reducing effect on transmission rates",1,17/06/2021 12:51,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Most weeks,Most days,33,Male,NA,"Undergraduate degree (BSc, BA)",choice,52,2,For,For
14,1659975373138,08/08/2022 16:16:13,1659975373134,1,08/08/2022 17:16:13,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,59,12,1,Screen 1,continueButton,response_rating_scale_likert_active,35666,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Scared of risks related to vaccines,1,17/06/2021 12:54,17/06/2021 12:59,IP Address,For (I feel positively about the vaccines),Most months,Most months,31,Female,NA,"Undergraduate degree (BSc, BA)",choice,60,2,For,Against
15,1659975376138,08/08/2022 16:16:16,1659975376114,1,08/08/2022 17:16:16,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,28,13,1,Screen 1,continueButton,response_rating_scale_likert_active,2964,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Im young and want to start a family. I'm not sure about the long term effects on fertility.,1,17/06/2021 12:48,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,54,Female,NA,GCSEs,control,55,1,For,Against
16,1659975378176,08/08/2022 16:16:18,1659975378168,1,08/08/2022 17:16:18,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,20,14,1,Screen 1,continueButton,response_rating_scale_likert_active,2038,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,There's no evidence of infertility.,1,17/06/2021 12:42,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,25,Female,NA,Vocational Training / Apprenticeship,choice,53,2,For,For
17,1659975381217,08/08/2022 16:16:21,1659975381199,1,08/08/2022 17:16:21,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,35,15,1,Screen 1,continueButton,response_rating_scale_likert_active,3022,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Everyone at risk has now had a vaccine,1,17/06/2021 12:47,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Never,A few times a year,35,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,56,2,For,Against
18,1659975383685,08/08/2022 16:16:23,1659975383670,1,08/08/2022 17:16:23,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,46,16,1,Screen 1,continueButton,response_rating_scale_likert_active,2464,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't believe in the vaccines.,1,17/06/2021 12:49,17/06/2021 12:59,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,45,Male,NA,Vocational Training / Apprenticeship,control,58,1,For,Against
19,1659975386187,08/08/2022 16:16:26,1659975386169,1,08/08/2022 17:16:26,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,21,17,1,Screen 1,continueButton,response_rating_scale_likert_active,2489,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It has been our escape route from the lockdown.,1,17/06/2021 12:42,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,25,Female,NA,Vocational Training / Apprenticeship,choice,53,3,For,For
20,1659975388959,08/08/2022 16:16:28,1659975388951,1,08/08/2022 17:16:28,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,45,18,1,Screen 1,continueButton,response_rating_scale_likert_active,2771,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The more people that are vaccinated the more successful we will be of bringing covid under control and get our lives back to normal,1,17/06/2021 12:44,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,49,Female,NA,"Undergraduate degree (BSc, BA)",control,57,3,For,For
21,1659975391466,08/08/2022 16:16:31,1659975391455,1,08/08/2022 17:16:31,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,27,19,1,Screen 1,continueButton,response_rating_scale_likert_active,2496,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,More people vaccinated less chance of mutations in the virus,1,17/06/2021 12:49,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,56,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,54,3,For,For
22,1659975393630,08/08/2022 16:16:33,1659975393612,1,08/08/2022 17:16:33,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,26,20,1,Screen 1,continueButton,response_rating_scale_likert_active,2148,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,More people vaccinated builds herd immunity,1,17/06/2021 12:49,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,56,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,54,2,For,For
23,1659975396673,08/08/2022 16:16:36,1659975396658,1,08/08/2022 17:16:36,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,30,21,1,Screen 1,continueButton,response_rating_scale_likert_active,3037,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It should be a personal choice for everyone to decide yes or no for themselves,1,17/06/2021 12:48,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,54,Female,NA,GCSEs,control,55,3,For,Against
24,1659975398209,08/08/2022 16:16:38,1659975398169,1,08/08/2022 17:16:38,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,62,22,1,Screen 1,continueButton,response_rating_scale_likert_active,1504,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Want to protect others,1,17/06/2021 12:54,17/06/2021 12:59,IP Address,For (I feel positively about the vaccines),Most months,Most months,31,Female,NA,"Undergraduate degree (BSc, BA)",choice,60,2,For,For
25,1659975399450,08/08/2022 16:16:39,1659975399442,1,08/08/2022 17:16:39,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,24,23,1,Screen 1,continueButton,response_rating_scale_likert_active,1264,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Long term side effects not known,1,17/06/2021 12:49,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,56,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,54,3,For,Against
26,1659975401555,08/08/2022 16:16:41,1659975401554,1,08/08/2022 17:16:41,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,18,24,1,Screen 1,continueButton,response_rating_scale_likert_active,2105,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Not trialed enough, vaccine was too rushed.",1,17/06/2021 12:42,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,25,Female,NA,Vocational Training / Apprenticeship,choice,53,3,For,Against
27,1659975404161,08/08/2022 16:16:44,1659975404146,1,08/08/2022 17:16:44,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,36,25,1,Screen 1,continueButton,response_rating_scale_likert_active,2585,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,There's not been enough time to develop a safe vaccine,1,17/06/2021 12:47,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Never,A few times a year,35,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,56,3,For,Against
28,1659975405472,08/08/2022 16:16:45,1659975405456,1,08/08/2022 17:16:45,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,58,26,1,Screen 1,continueButton,response_rating_scale_likert_active,1302,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Don't need it I am not at risk,1,17/06/2021 12:54,17/06/2021 12:59,IP Address,For (I feel positively about the vaccines),Most months,Most months,31,Female,NA,"Undergraduate degree (BSc, BA)",choice,60,1,For,Against
29,1659975408014,08/08/2022 16:16:48,1659975407997,1,08/08/2022 17:16:47,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,47,27,1,Screen 1,continueButton,response_rating_scale_likert_active,2535,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Not enough research has gone into the vaccines.,1,17/06/2021 12:49,17/06/2021 12:59,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,45,Male,NA,Vocational Training / Apprenticeship,control,58,2,For,Against
30,1659975411184,08/08/2022 16:16:51,1659975411160,1,08/08/2022 17:16:51,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,41,28,1,Screen 1,continueButton,response_rating_scale_likert_active,3156,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,there are risks of blood clots and other serious side effects that are too risky,1,17/06/2021 12:44,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,49,Female,NA,"Undergraduate degree (BSc, BA)",control,57,2,For,Against
31,1659975412561,08/08/2022 16:16:52,1659975412545,1,08/08/2022 17:16:52,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,17,29,1,Screen 1,continueButton,response_rating_scale_likert_active,1362,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I feel like I're being forced.,1,17/06/2021 12:42,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,25,Female,NA,Vocational Training / Apprenticeship,choice,53,2,For,Against
32,1659975414393,08/08/2022 16:16:54,1659975414372,1,08/08/2022 17:16:54,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,13,30,1,Screen 1,continueButton,response_rating_scale_likert_active,1816,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It reduces the severity of symptoms if i catch covid.,1,17/06/2021 12:51,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Most weeks,Most days,33,Male,NA,"Undergraduate degree (BSc, BA)",choice,52,1,For,For
33,1659975415453,08/08/2022 16:16:55,1659975415445,1,08/08/2022 17:16:55,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,55,31,1,Screen 1,continueButton,response_rating_scale_likert_active,1064,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,to prevent myself catching Covid,1,17/06/2021 12:55,17/06/2021 12:59,IP Address,For (I feel positively about the vaccines),Most weeks,Most months,41,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,59,1,For,For
34,1659975417750,08/08/2022 16:16:57,1659975417731,1,08/08/2022 17:16:57,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,15,32,1,Screen 1,continueButton,response_rating_scale_likert_active,2276,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It will help things return to less restrictive guidelines in a shorter time period,1,17/06/2021 12:51,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Most weeks,Most days,33,Male,NA,"Undergraduate degree (BSc, BA)",choice,52,3,For,For
35,1659975419654,08/08/2022 16:16:59,1659975419636,1,08/08/2022 17:16:59,94826,3,task-s8ki,NA,23527384,6895708,NA,complete,NA,62f1357ba2156f7df98c1d21,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1920x927,NA,ITT Ratings,2,for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6pro,batch6pro,34,33,1,Screen 1,continueButton,response_rating_scale_likert_active,1897,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm unlikely to get very ill if I get Covid,1,17/06/2021 12:47,17/06/2021 12:58,IP Address,For (I feel positively about the vaccines),Never,A few times a year,35,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,56,1,For,Against
