Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
11,1659975431060,08/08/2022 16:17:11,1659975436334,1,08/08/2022 17:17:16,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,36,9,1,Screen 1,continueButton,response_rating_scale_likert_active,49.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Am a very healthy person I donât need this vaccine,1,17/06/2021 12:14,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,48,Female,NA,GCSEs,choice,16,3,For,Against
12,1659975434461,08/08/2022 16:17:14,1659975439730,1,08/08/2022 17:17:19,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,35,10,1,Screen 1,continueButton,response_rating_scale_likert_active,3370,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Long time body problems that will effect me mantally and physically,1,17/06/2021 12:14,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,48,Female,NA,GCSEs,choice,16,2,For,Against
13,1659975437247,08/08/2022 16:17:17,1659975442509,1,08/08/2022 17:17:22,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,16,11,1,Screen 1,continueButton,response_rating_scale_likert_active,2728.300000190735,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,they havent had enough time to research it properly.,1,17/06/2021 12:37,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,33,Female,NA,A levels,choice,13,1,For,Against
14,1659975438579,08/08/2022 16:17:18,1659975443851,1,08/08/2022 17:17:23,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,10,12,1,Screen 1,continueButton,response_rating_scale_likert_active,1301.3000001907349,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am worried about what is in it.,1,17/06/2021 12:36,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most months,Most months,24,Male,NA,"Undergraduate degree (BSc, BA)",control,12,1,For,Against
15,1659975440302,08/08/2022 16:17:20,1659975445578,1,08/08/2022 17:17:25,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,8,13,1,Screen 1,continueButton,response_rating_scale_likert_active,1677.2999997138977,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Protection for close vulnerable family members,1,17/06/2021 12:39,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most weeks,Once or twice a year,25,Female,NA,"Undergraduate degree (BSc, BA)",control,11,2,For,For
16,1659975442408,08/08/2022 16:17:22,1659975447680,1,08/08/2022 17:17:27,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,11,14,1,Screen 1,continueButton,response_rating_scale_likert_active,2051,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,They know people who have had bad side effects.,1,17/06/2021 12:36,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most months,Most months,24,Male,NA,"Undergraduate degree (BSc, BA)",control,12,2,For,Against
17,1659975444892,08/08/2022 16:17:24,1659975450150,1,08/08/2022 17:17:30,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,49,15,1,Screen 1,continueButton,response_rating_scale_likert_active,2421.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It will stop me from getting Covid-19. I do not want Covid-19 as it will make me sick, so this is obviously a good thing",1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,22,Female,NA,"GCSEs,A levels,Undergraduate degree (BSc, BA)",choice,18,1,For,For
18,1659975445768,08/08/2022 16:17:25,1659975451028,1,08/08/2022 17:17:31,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,31,16,1,Screen 1,continueButton,response_rating_scale_likert_active,824.0999999046326,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Protect myself from Covid,1,17/06/2021 12:39,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,35,Female,NA,"Undergraduate degree (BSc, BA)",choice,15,1,For,For
19,1659975452387,08/08/2022 16:17:32,1659975457655,1,08/08/2022 17:17:37,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,60,17,1,Screen 1,continueButton,response_rating_scale_likert_active,6581.799999713898,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I think some people are influenced against the vaccine by family or friends who believe the above reasons,1,17/06/2021 12:29,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),Never,A few times a year,57,Female,NA,"Undergraduate degree (BSc, BA)",choice,20,3,For,Against
20,1659975455767,08/08/2022 16:17:35,1659975461037,1,08/08/2022 17:17:41,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,48,18,1,Screen 1,continueButton,response_rating_scale_likert_active,3336.599999904633,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm getting microchipped by Big Pharma!,1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,22,Female,NA,"GCSEs,A levels,Undergraduate degree (BSc, BA)",choice,18,3,For,Against
21,1659975496469,08/08/2022 16:18:16,1659975501732,1,08/08/2022 17:18:21,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,2,19,1,Screen 1,continueButton,response_rating_scale_likert_active,40654.09999990463,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
22,1659975499939,08/08/2022 16:18:19,1659975505203,1,08/08/2022 17:18:25,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,30,20,1,Screen 1,continueButton,response_rating_scale_likert_active,3414.400000095367,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Bad side effects mean they don't want to take it,1,17/06/2021 12:39,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,35,Female,NA,"Undergraduate degree (BSc, BA)",choice,15,3,For,Against
23,1659975501472,08/08/2022 16:18:21,1659975506751,1,08/08/2022 17:18:26,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,28,21,1,Screen 1,continueButton,response_rating_scale_likert_active,1494.2000002861023,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Not safe as it's been rushed,1,17/06/2021 12:39,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,35,Female,NA,"Undergraduate degree (BSc, BA)",choice,15,1,For,Against
24,1659975503306,08/08/2022 16:18:23,1659975508578,1,08/08/2022 17:18:28,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,40,22,1,Screen 1,continueButton,response_rating_scale_likert_active,1810.0999999046328,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Jesus protects me against all things and therefore I don't need a vaccine.,1,17/06/2021 12:32,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),A few times a year,A few times a year,20,Female,NA,A levels,choice,17,1,For,Against
25,1659975506648,08/08/2022 16:18:26,1659975511902,1,08/08/2022 17:18:31,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,15,23,1,Screen 1,continueButton,response_rating_scale_likert_active,3277.599999904633,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,They regularly come into contact with someone who is at high risk.,1,17/06/2021 12:36,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most months,Most months,24,Male,NA,"Undergraduate degree (BSc, BA)",control,12,3,For,For
26,1659975508734,08/08/2022 16:18:28,1659975514006,1,08/08/2022 17:18:34,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,27,24,1,Screen 1,continueButton,response_rating_scale_likert_active,2057.2000002861023,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We will be able to come out of lock down,1,17/06/2021 12:37,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Most months,Most days,51,Female,NA,"Undergraduate degree (BSc, BA)",control,14,3,For,For
27,1659975514946,08/08/2022 16:18:34,1659975520212,1,08/08/2022 17:18:40,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,59,25,1,Screen 1,continueButton,response_rating_scale_likert_active,6158.400000095367,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I have heard that some people believe the vaccine contains a microchip,1,17/06/2021 12:29,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),Never,A few times a year,57,Female,NA,"Undergraduate degree (BSc, BA)",choice,20,2,For,Against
28,1659975516359,08/08/2022 16:18:36,1659975521613,1,08/08/2022 17:18:41,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,25,26,1,Screen 1,continueButton,response_rating_scale_likert_active,1353.8000001907349,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will help to keep you safe,1,17/06/2021 12:37,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Most months,Most days,51,Female,NA,"Undergraduate degree (BSc, BA)",control,14,1,For,For
29,1659975517148,08/08/2022 16:18:37,1659975522411,1,08/08/2022 17:18:42,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,55,27,1,Screen 1,continueButton,response_rating_scale_likert_active,758.1999998092651,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It helps protect you against the virus,1,17/06/2021 12:31,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,21,Female,NA,A levels,choice,19,1,For,For
30,1659975520386,08/08/2022 16:18:40,1659975525655,1,08/08/2022 17:18:45,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,5,28,1,Screen 1,continueButton,response_rating_scale_likert_active,3195.099999904633,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It's a money making scheme,1,17/06/2021 12:39,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Most weeks,Once or twice a year,25,Female,NA,"Undergraduate degree (BSc, BA)",control,11,2,For,Against
31,1659975522281,08/08/2022 16:18:42,1659975527558,1,08/08/2022 17:18:47,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,54,29,1,Screen 1,continueButton,response_rating_scale_likert_active,1859.5999999046328,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It has been developed too fast to be effective and safe.,1,17/06/2021 12:31,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,21,Female,NA,A levels,choice,19,3,For,Against
32,1659975523875,08/08/2022 16:18:43,1659975529136,1,08/08/2022 17:18:49,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,19,30,1,Screen 1,continueButton,response_rating_scale_likert_active,1531.8000001907349,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,i dont want too die from covid 19,1,17/06/2021 12:37,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,33,Female,NA,A levels,choice,13,1,For,For
33,1659975526341,08/08/2022 16:18:46,1659975531609,1,08/08/2022 17:18:51,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,17,31,1,Screen 1,continueButton,response_rating_scale_likert_active,2456.2000002861023,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,who knows what the long term effects will be from the vaccine.,1,17/06/2021 12:37,17/06/2021 12:44,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,33,Female,NA,A levels,choice,13,2,For,Against
34,1659975527919,08/08/2022 16:18:47,1659975533175,1,08/08/2022 17:18:53,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,61,32,1,Screen 1,continueButton,response_rating_scale_likert_active,1521.4000000953674,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Feel safer to go out with friends or to shops if vaccinated,1,17/06/2021 12:29,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),Never,A few times a year,57,Female,NA,"Undergraduate degree (BSc, BA)",choice,20,1,For,For
35,1659975529701,08/08/2022 16:18:49,1659975534970,1,08/08/2022 17:18:54,94826,3,task-lkrz,NA,23527420,6895718,NA,complete,NA,62f136b06586187809416a75,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,NA,ITT Ratings,2,for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2pro,batch2pro,38,33,1,Screen 1,continueButton,response_rating_scale_likert_active,1749.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,When you go outside shopping for food or just chatting someone  you are protected,1,17/06/2021 12:14,17/06/2021 12:45,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,48,Female,NA,GCSEs,choice,16,2,For,For
