Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
26,1658936162007,27/07/2022 15:36:02,1658936161987,1,27/07/2022 16:36:01,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,42,24,1,Screen 1,continueButton,response_rating_scale_likert_active,5441.300000011921,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,They are still undergoing clinical trials and given the side effects and deaths from these vaccines to date these trials should have been stopped months ago,1,17/05/2021 13:02,17/05/2021 13:07,303,Rarely,Most weeks,47,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",87,3,Against,Against
27,1658936164209,27/07/2022 15:36:04,1658936164195,1,27/07/2022 16:36:04,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,18,25,1,Screen 1,continueButton,response_rating_scale_likert_active,2201.1000000089407,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't like taking vaccines,1,17/05/2021 12:50,17/05/2021 13:00,608,Rarely,Rarely,32,Male,-99,GCSEs,83,3,Against,Against
28,1658936167785,27/07/2022 15:36:07,1658936167771,1,27/07/2022 16:36:07,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,29,26,1,Screen 1,continueButton,response_rating_scale_likert_active,3569.79999999702,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,trial period ongoing until 2023,1,17/05/2021 12:56,17/05/2021 13:03,426,Most weeks,Most weeks,37,Female,-99,"Undergraduate degree (BSc, BA)",85,2,Against,Against
29,1658936171804,27/07/2022 15:36:11,1658936171771,1,27/07/2022 16:36:11,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,60,27,1,Screen 1,continueButton,response_rating_scale_likert_active,3993.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,There is no evidence to show how effective it is,1,17/05/2021 12:51,17/05/2021 13:08,1010,Rarely,Rarely,31,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",90,3,Against,Against
30,1658936173673,27/07/2022 15:36:13,1658936173643,1,27/07/2022 16:36:13,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,16,28,1,Screen 1,continueButton,response_rating_scale_likert_active,1865.0999999940395,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Taking the vaccine is not safe,1,17/05/2021 12:50,17/05/2021 13:00,608,Rarely,Rarely,32,Male,-99,GCSEs,83,1,Against,Against
31,1658936182098,27/07/2022 15:36:22,1658936182082,1,27/07/2022 16:36:22,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,25,29,1,Screen 1,continueButton,response_rating_scale_likert_active,8433.40000000596,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Want to safe for myself,1,17/05/2021 12:56,17/05/2021 13:02,334,Rarely,Rarely,29,Female,-99,Vocational Training / Apprenticeship,84,1,Against,For
32,1658936187305,27/07/2022 15:36:27,1658936187282,1,27/07/2022 16:36:27,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,12,30,1,Screen 1,continueButton,response_rating_scale_likert_active,5192.800000011921,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Fear of COVID and the whole ordeal,1,17/05/2021 12:51,17/05/2021 12:58,428,Most weeks,Most months,20,Female,-99,A levels,82,3,Against,Against
33,1658936192757,27/07/2022 15:36:32,1658936192691,1,27/07/2022 16:36:32,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,8,31,1,Screen 1,continueButton,response_rating_scale_likert_active,5402,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will mean that we can stop wearing masks,1,17/05/2021 12:50,17/05/2021 12:55,305,Never,Never,32,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",81,2,Against,For
34,1658936196732,27/07/2022 15:36:36,1658936196714,1,27/07/2022 16:36:36,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,38,32,1,Screen 1,continueButton,response_rating_scale_likert_active,4017.400000005961,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I believe it's selfish to not take it, so comply.",1,17/05/2021 12:51,17/05/2021 13:05,836,Rarely,A few times a year,33,Female,-99,"Undergraduate degree (BSc, BA)",86,2,Against,For
35,1658936206072,27/07/2022 15:36:46,1658936206050,1,27/07/2022 16:36:46,94050,2,task-xidh,NA,23334851,6847675,NA,complete,NA,62e15ac70c5ed5ab9be59362,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1920x1080,1920x969,NA,ITT Ratings,3,For,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9hes,batch9hes,62,33,1,Screen 1,continueButton,response_rating_scale_likert_active,9328.79999999702,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"The vaccine only gives you minor side effects such as fatigue, fever",1,17/05/2021 12:51,17/05/2021 13:08,1010,Rarely,Rarely,31,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",90,2,Against,For
