Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
16,1658935767240,27/07/2022 15:29:27,1658935767222,1,27/07/2022 16:29:27,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,63,14,1,Screen 1,continueButton,response_rating_scale_likert_active,1709.0999999996277,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Im doing my bit to help,1,17/05/2021 11:06,17/05/2021 11:14,491,Once or twice a year,Most months,34,Male,-99,GCSEs,10,3,Against,For
17,1658935770229,27/07/2022 15:29:30,1658935770215,1,27/07/2022 16:29:30,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,49,15,1,Screen 1,continueButton,response_rating_scale_likert_active,2953.4000000003725,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To protect me from becoming seriously ill if I caught Covid,1,17/05/2021 10:47,17/05/2021 11:14,1618,Most days,Most days,54,Male,-99,Vocational Training / Apprenticeship,8,1,Against,For
18,1658935773425,27/07/2022 15:29:33,1658935773414,1,27/07/2022 16:29:33,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,41,16,1,Screen 1,continueButton,response_rating_scale_likert_active,3160,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I believe one of the vaccine companies is been taken to court in the USA because of people getting cancer from one it's other products.,1,17/05/2021 10:47,17/05/2021 11:13,1550,Most months,Most months,49,Male,-99,Vocational Training / Apprenticeship,7,2,Against,Against
19,1658935779562,27/07/2022 15:29:39,1658935779540,1,27/07/2022 16:29:39,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,54,17,1,Screen 1,continueButton,response_rating_scale_likert_active,6091.5,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I get tested all the time and can afford to self-isolate,1,17/05/2021 11:08,17/05/2021 11:14,344,Rarely,Most months,27,Male,-99,"Undergraduate degree (BSc, BA)",9,3,Against,Against
20,1658935781613,27/07/2022 15:29:41,1658935781601,1,27/07/2022 16:29:41,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,6,18,1,Screen 1,continueButton,response_rating_scale_likert_active,2021.0999999996277,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,it's still in its trial stages.,1,17/05/2021 10:58,17/05/2021 11:09,624,Most days,Most months,32,Female,-99,A levels,1,3,Against,Against
21,1658935787158,27/07/2022 15:29:47,1658935787144,1,27/07/2022 16:29:47,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,29,19,1,Screen 1,continueButton,response_rating_scale_likert_active,5502.9000000003725,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am unsure about any long-term side effects that might arise from the vaccine in years to come due to how quickly the testing phase was carried out.,1,17/05/2021 10:35,17/05/2021 11:12,2227,A few times a year,A few times a year,32,Female,-99,A levels,5,2,Against,Against
22,1658935790183,27/07/2022 15:29:50,1658935790163,1,27/07/2022 16:29:50,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,16,20,1,Screen 1,continueButton,response_rating_scale_likert_active,2984.5999999996275,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It hasnt been tested for long enough,1,17/05/2021 10:56,17/05/2021 11:12,973,Most weeks,Most weeks,49,Female,-99,GCSEs,3,1,Against,Against
23,1658935792138,27/07/2022 15:29:52,1658935792117,1,27/07/2022 16:29:52,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,45,21,1,Screen 1,continueButton,response_rating_scale_likert_active,1917.10000000149,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will stop me from getting covid.,1,17/05/2021 10:47,17/05/2021 11:13,1550,Most months,Most months,49,Male,-99,Vocational Training / Apprenticeship,7,3,Against,For
24,1658935797543,27/07/2022 15:29:57,1658935797522,1,27/07/2022 16:29:57,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,25,22,1,Screen 1,continueButton,response_rating_scale_likert_active,5370.5999999996275,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is perfectly safe and better versions have already been produced.,1,17/05/2021 11:04,17/05/2021 11:12,483,Most days,Most weeks,31,Female,-99,GCSEs,4,1,Against,For
25,1658935801281,27/07/2022 15:30:01,1658935801260,1,27/07/2022 16:30:01,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,52,23,1,Screen 1,continueButton,response_rating_scale_likert_active,3699.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"If enough people get a vaccine, whether I do or not is inconsequential",1,17/05/2021 11:08,17/05/2021 11:14,344,Rarely,Most months,27,Male,-99,"Undergraduate degree (BSc, BA)",9,1,Against,Against
26,1658935803447,27/07/2022 15:30:03,1658935803425,1,27/07/2022 16:30:03,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,32,24,1,Screen 1,continueButton,response_rating_scale_likert_active,2125.9000000003725,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Everyone else is getting vaccinated.,1,17/05/2021 10:35,17/05/2021 11:12,2227,A few times a year,A few times a year,32,Female,-99,A levels,5,2,Against,For
27,1658935805575,27/07/2022 15:30:05,1658935805559,1,27/07/2022 16:30:05,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,39,25,1,Screen 1,continueButton,response_rating_scale_likert_active,2095.199999999255,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To be able to go on holiday,1,17/05/2021 10:58,17/05/2021 11:12,875,Most weeks,Most days,32,Female,-99,A levels,6,3,Against,For
28,1658935806772,27/07/2022 15:30:06,1658935806753,1,27/07/2022 16:30:06,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,21,26,1,Screen 1,continueButton,response_rating_scale_likert_active,1153.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It protects everyone,1,17/05/2021 10:56,17/05/2021 11:12,973,Most weeks,Most weeks,49,Female,-99,GCSEs,3,3,Against,For
29,1658935810510,27/07/2022 15:30:10,1658935810492,1,27/07/2022 16:30:10,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,15,27,1,Screen 1,continueButton,response_rating_scale_likert_active,3702.099999999627,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Protects others around you from catching the virus?,1,17/05/2021 10:56,17/05/2021 11:11,875,Most days,Most weeks,24,Female,-99,"Undergraduate degree (BSc, BA)",2,3,Against,For
30,1658935816204,27/07/2022 15:30:16,1658935816183,1,27/07/2022 16:30:16,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,40,28,1,Screen 1,continueButton,response_rating_scale_likert_active,5638.4000000003725,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't think have taken enough time to test the vaccine properly.,1,17/05/2021 10:47,17/05/2021 11:13,1550,Most months,Most months,49,Male,-99,Vocational Training / Apprenticeship,7,1,Against,Against
31,1658935819250,27/07/2022 15:30:19,1658935819232,1,27/07/2022 16:30:19,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,26,29,1,Screen 1,continueButton,response_rating_scale_likert_active,3010.2000000011176,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It is important to receive the vaccine to protect your health and the health of others.,1,17/05/2021 11:04,17/05/2021 11:12,483,Most days,Most weeks,31,Female,-99,GCSEs,4,2,Against,For
32,1658935823439,27/07/2022 15:30:23,1658935823424,1,27/07/2022 16:30:23,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,38,30,1,Screen 1,continueButton,response_rating_scale_likert_active,4154,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Everyone has to have one so life can go back to normal,1,17/05/2021 10:58,17/05/2021 11:12,875,Most weeks,Most days,32,Female,-99,A levels,6,2,Against,For
33,1658935825439,27/07/2022 15:30:25,1658935825431,1,27/07/2022 16:30:25,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,61,31,1,Screen 1,continueButton,response_rating_scale_likert_active,1964.5999999996277,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The government said it safe,1,17/05/2021 11:06,17/05/2021 11:14,491,Once or twice a year,Most months,34,Male,-99,GCSEs,10,1,Against,For
34,1658935827389,27/07/2022 15:30:27,1658935827373,1,27/07/2022 16:30:27,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,59,32,1,Screen 1,continueButton,response_rating_scale_likert_active,1905.0999999996277,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I've never had a vaccine and never will,1,17/05/2021 11:06,17/05/2021 11:14,491,Once or twice a year,Most months,34,Male,-99,GCSEs,10,2,Against,Against
35,1658935830906,27/07/2022 15:30:30,1658935830887,1,27/07/2022 16:30:30,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,53,33,1,Screen 1,continueButton,response_rating_scale_likert_active,3476.800000000745,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am living in a country where the outbreak has been managed well/practically non-existent,1,17/05/2021 11:08,17/05/2021 11:14,344,Rarely,Most months,27,Male,-99,"Undergraduate degree (BSc, BA)",9,2,Against,Against
36,1658935834211,27/07/2022 15:30:34,1658935834187,1,27/07/2022 16:30:34,94050,2,task-an6x,NA,23334654,6847612,NA,complete,NA,62e1597b17a7a6b5800471ca,computer,Desktop or Laptop,Linux x86_64,Chrome 98.0.4758.102,1366x768,1356x629,NA,ITT Ratings,3,For,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1hes,batch1hes,14,34,1,Screen 1,continueButton,response_rating_scale_likert_active,3261.300000000745,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Prevents you from catching the virus or getting severe symptoms.,1,17/05/2021 10:56,17/05/2021 11:11,875,Most days,Most weeks,24,Female,-99,"Undergraduate degree (BSc, BA)",2,2,Against,For
