Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
15,1658936250772,27/07/2022 15:37:30,1658936251973,1,27/07/2022 16:37:31,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,6,13,1,Screen 1,continueButton,response_rating_scale_likert_active,5093.099999904633,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,most people don't die from the virus so there is no need for a vaccine,1,17/05/2021 12:36,17/05/2021 13:08,1951,A few times a year,Most months,64,Female,-99,GCSEs,91,3,Against,Against
16,1658936252816,27/07/2022 15:37:32,1658936254013,1,27/07/2022 16:37:34,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,47,14,1,Screen 1,continueButton,response_rating_scale_likert_active,2028.3000001907349,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't trust vaccines in general.,1,17/05/2021 12:44,17/05/2021 13:17,1970,Rarely,Most months,26,Male,-99,"Undergraduate degree (BSc, BA)",98,2,Against,Against
17,1658936255615,27/07/2022 15:37:35,1658936256737,1,27/07/2022 16:37:36,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,31,15,1,Screen 1,continueButton,response_rating_scale_likert_active,2709.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to see family,1,17/05/2021 13:05,17/05/2021 13:14,525,Most weeks,Most months,30,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",95,1,Against,For
18,1658936267256,27/07/2022 15:37:47,1658936268462,1,27/07/2022 16:37:48,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,57,16,1,Screen 1,continueButton,response_rating_scale_likert_active,11712.299999713898,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Possibly less likely to suffer bad effects of do get it,1,17/05/2021 12:54,17/05/2021 13:20,1550,Most months,Most months,42,Male,-99,Vocational Training / Apprenticeship,99,3,Against,For
19,1658936270831,27/07/2022 15:37:50,1658936272037,1,27/07/2022 16:37:52,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,62,17,1,Screen 1,continueButton,response_rating_scale_likert_active,3561.2000002861023,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I worry about my mum/relative who is high risk,1,17/05/2021 13:15,17/05/2021 13:22,438,Most months,Most months,35,Female,-99,A levels,100,2,Against,For
20,1658936273253,27/07/2022 15:37:53,1658936274452,1,27/07/2022 16:37:54,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,46,18,1,Screen 1,continueButton,response_rating_scale_likert_active,2402.6000003814697,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It's been rushed/not enough time to be fully tested.,1,17/05/2021 12:44,17/05/2021 13:17,1970,Rarely,Most months,26,Male,-99,"Undergraduate degree (BSc, BA)",98,1,Against,Against
21,1658936275981,27/07/2022 15:37:55,1658936277123,1,27/07/2022 16:37:57,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,19,19,1,Screen 1,continueButton,response_rating_scale_likert_active,2654.800000190735,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am scared of not having it.,1,17/05/2021 13:03,17/05/2021 13:12,530,Most months,Most months,31,Male,-99,A levels,93,1,Against,For
22,1658936278292,27/07/2022 15:37:58,1658936279501,1,27/07/2022 16:37:59,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,41,20,1,Screen 1,continueButton,response_rating_scale_likert_active,2365.2999997138977,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am scared of any side effects,1,17/05/2021 12:55,17/05/2021 13:16,1272,Rarely,Rarely,36,Female,-99,GCSEs,97,2,Against,Against
23,1658936281778,27/07/2022 15:38:01,1658936282987,1,27/07/2022 16:38:02,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,49,21,1,Screen 1,continueButton,response_rating_scale_likert_active,3472.599999904633,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We can finally get back to a normal life with these shots.,1,17/05/2021 12:44,17/05/2021 13:17,1970,Rarely,Most months,26,Male,-99,"Undergraduate degree (BSc, BA)",98,1,Against,For
24,1658936285333,27/07/2022 15:38:05,1658936286487,1,27/07/2022 16:38:06,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,36,22,1,Screen 1,continueButton,response_rating_scale_likert_active,3487.400000095367,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to put anything in my body which I feel is unsafe,1,17/05/2021 13:02,17/05/2021 13:14,721,Never,Most weeks,20,Female,-99,A levels,96,3,Against,Against
25,1658936288937,27/07/2022 15:38:08,1658936290144,1,27/07/2022 16:38:10,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,15,23,1,Screen 1,continueButton,response_rating_scale_likert_active,3642.699999809265,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I think that if I don't have it other people will judge me,1,17/05/2021 13:08,17/05/2021 13:12,265,Never,Never,27,Female,-99,GCSEs,92,3,Against,For
26,1658936291192,27/07/2022 15:38:11,1658936292397,1,27/07/2022 16:38:12,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,43,24,1,Screen 1,continueButton,response_rating_scale_likert_active,2239.7999997138977,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect myself and those around me,1,17/05/2021 12:55,17/05/2021 13:16,1272,Rarely,Rarely,36,Female,-99,GCSEs,97,1,Against,For
27,1658936294774,27/07/2022 15:38:14,1658936295920,1,27/07/2022 16:38:15,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,34,25,1,Screen 1,continueButton,response_rating_scale_likert_active,3509.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It hasnt been tested over years so we don't know the long term side effects,1,17/05/2021 13:02,17/05/2021 13:14,721,Never,Most weeks,20,Female,-99,A levels,96,1,Against,Against
28,1658936299888,27/07/2022 15:38:19,1658936301094,1,27/07/2022 16:38:21,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,56,26,1,Screen 1,continueButton,response_rating_scale_likert_active,5160.900000095367,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Possibly less likely to get symptoms,1,17/05/2021 12:54,17/05/2021 13:20,1550,Most months,Most months,42,Male,-99,Vocational Training / Apprenticeship,99,2,Against,For
29,1658936302321,27/07/2022 15:38:22,1658936303525,1,27/07/2022 16:38:23,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,22,27,1,Screen 1,continueButton,response_rating_scale_likert_active,2413.2999997138977,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It is still in trials so we are being treated as guinea pigs,1,17/05/2021 13:03,17/05/2021 13:12,586,Rarely,Once or twice a year,49,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",94,1,Against,Against
30,1658936305122,27/07/2022 15:38:25,1658936306268,1,27/07/2022 16:38:26,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,60,28,1,Screen 1,continueButton,response_rating_scale_likert_active,2730.800000190735,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Usually vaccines take years to develop and we don't know the long term effects,1,17/05/2021 13:15,17/05/2021 13:22,438,Most months,Most months,35,Female,-99,A levels,100,3,Against,Against
31,1658936307584,27/07/2022 15:38:27,1658936308787,1,27/07/2022 16:38:28,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,58,29,1,Screen 1,continueButton,response_rating_scale_likert_active,2505.7000002861023,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am fit and healthy so do not need it,1,17/05/2021 13:15,17/05/2021 13:22,438,Most months,Most months,35,Female,-99,A levels,100,1,Against,Against
32,1658936311841,27/07/2022 15:38:31,1658936313050,1,27/07/2022 16:38:33,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,30,30,1,Screen 1,continueButton,response_rating_scale_likert_active,4250.599999904633,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Don't trust BoJo to act in our best interests,1,17/05/2021 13:05,17/05/2021 13:14,525,Most weeks,Most months,30,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",95,3,Against,Against
33,1658936314843,27/07/2022 15:38:34,1658936315979,1,27/07/2022 16:38:35,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,32,31,1,Screen 1,continueButton,response_rating_scale_likert_active,2915.699999809265,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I think it's safe,1,17/05/2021 13:05,17/05/2021 13:14,525,Most weeks,Most months,30,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",95,2,Against,For
34,1658936319586,27/07/2022 15:38:39,1658936320793,1,27/07/2022 16:38:40,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,18,32,1,Screen 1,continueButton,response_rating_scale_likert_active,4802,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Whether the vaccine is needed.,1,17/05/2021 13:03,17/05/2021 13:12,530,Most months,Most months,31,Male,-99,A levels,93,3,Against,Against
35,1658936325194,27/07/2022 15:38:45,1658936326379,1,27/07/2022 16:38:46,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,29,33,1,Screen 1,continueButton,response_rating_scale_likert_active,5573.599999904633,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Side effects including blood clots,1,17/05/2021 13:05,17/05/2021 13:14,525,Most weeks,Most months,30,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",95,2,Against,Against
36,1658936328228,27/07/2022 15:38:48,1658936329439,1,27/07/2022 16:38:49,94050,2,task-fbpo,NA,23334901,6847691,NA,complete,NA,62e15b3cf525ba4c20425ba1,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x577,NA,ITT Ratings,3,For,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,batch10hes,batch10hes,16,34,1,Screen 1,continueButton,response_rating_scale_likert_active,3043.699999809265,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Bad experience with vaccines in the past.,1,17/05/2021 13:03,17/05/2021 13:12,530,Most months,Most months,31,Male,-99,A levels,93,1,Against,Against
