Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
16,1658940000000,27/07/2022 15:41,1658940000000,1,27/07/2022 16:41,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,17,14,1,Screen 1,continueButton,response_rating_scale_likert_active,8781.1,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Most vaccines have side effects such as headaches and muscle aches so it is the same with eh COVID vaccines.,1,17/05/2021 12:08,17/05/2021 12:22,862,Rarely,Most months,20,Female,-99,A levels,63,2,Against,Against
17,1658940000000,27/07/2022 15:41,1658940000000,1,27/07/2022 16:41,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,33,15,1,Screen 1,continueButton,response_rating_scale_likert_active,8891.4,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Because X Y Z (friends, family, celebrity, influencer etc) has had it, so it should be safe.",1,17/05/2021 12:11,17/05/2021 12:24,783,Most months,Most months,27,Female,-99,"Undergraduate degree (BSc, BA)",65,3,Against,For
18,1658940000000,27/07/2022 15:41,1658940000000,1,27/07/2022 16:41,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,51,16,1,Screen 1,continueButton,response_rating_scale_likert_active,2650.5,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It is my choice to take it,1,17/05/2021 12:22,17/05/2021 12:34,730,Once or twice a year,Most weeks,59,Male,-99,Vocational Training / Apprenticeship,68,3,Against,For
19,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,24,17,1,Screen 1,continueButton,response_rating_scale_likert_active,7670.7,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,General disbelief in the effectiveness of requirement to be vaccinated in the first place,1,17/05/2021 12:03,17/05/2021 12:23,1164,Most weeks,Most days,34,Male,-99,A levels,64,3,Against,Against
20,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,12,18,1,Screen 1,continueButton,response_rating_scale_likert_active,5912.4,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Why vaccinate healthy people against something they have never had,1,17/05/2021 12:13,17/05/2021 12:20,381,Most weeks,Most months,36,Male,-99,A levels,62,3,Against,Against
21,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,62,19,1,Screen 1,continueButton,response_rating_scale_likert_active,5484.1,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Because I believe the death rate,1,17/05/2021 12:18,17/05/2021 12:35,1078,Never,Never,34,Female,-99,No formal qualifications,70,2,Against,For
22,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,46,20,1,Screen 1,continueButton,response_rating_scale_likert_active,1849.7,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It is my personal choice,1,17/05/2021 12:22,17/05/2021 12:34,730,Once or twice a year,Most weeks,59,Male,-99,Vocational Training / Apprenticeship,68,1,Against,Against
23,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,50,21,1,Screen 1,continueButton,response_rating_scale_likert_active,4310.8,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am an elderly person,1,17/05/2021 12:22,17/05/2021 12:34,730,Once or twice a year,Most weeks,59,Male,-99,Vocational Training / Apprenticeship,68,2,Against,For
24,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,32,22,1,Screen 1,continueButton,response_rating_scale_likert_active,3063.6,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Want to protect friends and family.,1,17/05/2021 12:11,17/05/2021 12:24,783,Most months,Most months,27,Female,-99,"Undergraduate degree (BSc, BA)",65,2,Against,For
25,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,39,23,1,Screen 1,continueButton,response_rating_scale_likert_active,8078.9,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To help protect against Underlying health conditions,1,17/05/2021 12:21,17/05/2021 12:30,549,Most months,Most months,27,Female,-99,A levels,66,3,Against,For
26,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,2,24,1,Screen 1,continueButton,response_rating_scale_likert_active,5023,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
27,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,21,25,1,Screen 1,continueButton,response_rating_scale_likert_active,3866.6,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The double dose doesn't make sense in terms of science.,1,17/05/2021 12:08,17/05/2021 12:22,862,Rarely,Most months,20,Female,-99,A levels,63,3,Against,For
28,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,58,26,1,Screen 1,continueButton,response_rating_scale_likert_active,5970.2,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Professionals on tv have said it won't protect you from getting the virus or stop you spreading it to others,1,17/05/2021 12:18,17/05/2021 12:35,1078,Never,Never,34,Female,-99,No formal qualifications,70,1,Against,Against
29,1658940000000,27/07/2022 15:42,1658940000000,1,27/07/2022 16:42,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,15,27,1,Screen 1,continueButton,response_rating_scale_likert_active,7790.4,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,ItÈs in the countries best interest,1,17/05/2021 12:13,17/05/2021 12:20,381,Most weeks,Most months,36,Male,-99,A levels,62,3,Against,For
30,1658940000000,27/07/2022 15:43,1658940000000,1,27/07/2022 16:43,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,19,28,1,Screen 1,continueButton,response_rating_scale_likert_active,6463.3,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,There have been 7 people that have died from it as it caused them a rare blood clot disease.,1,17/05/2021 12:08,17/05/2021 12:22,862,Rarely,Most months,20,Female,-99,A levels,63,1,Against,For
31,1658940000000,27/07/2022 15:43,1658940000000,1,27/07/2022 16:43,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,5,29,1,Screen 1,continueButton,response_rating_scale_likert_active,5488.7,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Don't trust the people who are in charge of creating a vaccine.,1,17/05/2021 12:13,17/05/2021 12:18,332,Rarely,Rarely,31,Male,-99,"Undergraduate degree (BSc, BA)",61,2,Against,Against
32,1658940000000,27/07/2022 15:43,1658940000000,1,27/07/2022 16:43,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,13,30,1,Screen 1,continueButton,response_rating_scale_likert_active,6113,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It will fight covid in its path,1,17/05/2021 12:13,17/05/2021 12:20,381,Most weeks,Most months,36,Male,-99,A levels,62,1,Against,For
33,1658940000000,27/07/2022 15:43,1658940000000,1,27/07/2022 16:43,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,38,31,1,Screen 1,continueButton,response_rating_scale_likert_active,2377.2,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Help prevent the spread,1,17/05/2021 12:21,17/05/2021 12:30,549,Most months,Most months,27,Female,-99,A levels,66,2,Against,For
34,1658940000000,27/07/2022 15:43,1658940000000,1,27/07/2022 16:43,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,34,32,1,Screen 1,continueButton,response_rating_scale_likert_active,7723.7,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It's not guaranteed full immunity,1,17/05/2021 12:21,17/05/2021 12:30,549,Most months,Most months,27,Female,-99,A levels,66,1,Against,Against
35,1658940000000,27/07/2022 15:43,1658940000000,1,27/07/2022 16:43,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,54,33,1,Screen 1,continueButton,response_rating_scale_likert_active,4435,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I think it hasn't had enough time to develop,1,17/05/2021 12:30,17/05/2021 12:35,345,Most days,Most days,53,Female,-99,"GCSEs,Vocational Training / Apprenticeship",69,3,Against,Against
36,1658940000000,27/07/2022 15:43,1658940000000,1,27/07/2022 16:43,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,41,34,1,Screen 1,continueButton,response_rating_scale_likert_active,16200.3,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It doesnt stop the spread just how much it impacts so young people wouldn't need it as much,1,17/05/2021 12:21,17/05/2021 12:33,726,Most months,A few times a year,21,Female,-99,A levels,67,2,Against,Against
37,1658940000000,27/07/2022 15:43,1658940000000,1,27/07/2022 16:43,94050,2,task-k2dt,NA,23335022,6847730,NA,complete,NA,62e15c4a8a31447bd0c73670,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 102.0.0.0,1440x900,1440x821,NA,ITT Ratings,3,For,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7hes,batch7hes,8,35,1,Screen 1,continueButton,response_rating_scale_likert_active,7159.4,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To be able to go out and see elderly relatives.,1,17/05/2021 12:13,17/05/2021 12:18,332,Rarely,Rarely,31,Male,-99,"Undergraduate degree (BSc, BA)",61,2,Against,For
