Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
11,1658935673811,27/07/2022 15:27:53,1658935673622,1,27/07/2022 16:27:53,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,47,9,1,Screen 1,continueButton,response_rating_scale_likert_active,3673.9999999999927,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"There's money in vaccines, not in natural herbal remedies.",1,17/05/2021 11:17,17/05/2021 11:26,535,Most weeks,Most weeks,29,Female,-99,A levels,28,2,Against,Against
12,1658935676397,27/07/2022 15:27:56,1658935676209,1,27/07/2022 16:27:56,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,49,10,1,Screen 1,continueButton,response_rating_scale_likert_active,2562,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's to protect myself and those around me,1,17/05/2021 11:17,17/05/2021 11:26,535,Most weeks,Most weeks,29,Female,-99,A levels,28,1,Against,For
13,1658935679466,27/07/2022 15:27:59,1658935679275,1,27/07/2022 16:27:59,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,54,11,1,Screen 1,continueButton,response_rating_scale_likert_active,3035,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,it was rolled out too quick and not tested well enough,1,17/05/2021 11:19,17/05/2021 11:26,432,Once or twice a year,Most months,37,Female,-99,A levels,29,3,Against,Against
14,1658935689382,27/07/2022 15:28:09,1658935689192,1,27/07/2022 16:28:09,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,48,12,1,Screen 1,continueButton,response_rating_scale_likert_active,9890,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Lack of trust - non disclosure forms are filled in left, right and centre so I have lost trust in the government and hospitals",1,17/05/2021 11:17,17/05/2021 11:26,535,Most weeks,Most weeks,29,Female,-99,A levels,28,3,Against,Against
15,1658935693177,27/07/2022 15:28:13,1658935692993,1,27/07/2022 16:28:12,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,61,13,1,Screen 1,continueButton,response_rating_scale_likert_active,3775,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will help get rid of the presence of COVID in our world,1,17/05/2021 11:19,17/05/2021 11:28,553,Most months,Most months,48,Female,-99,A levels,30,1,Against,For
16,1658935709845,27/07/2022 15:28:29,1658935709660,1,27/07/2022 16:28:29,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,26,14,1,Screen 1,continueButton,response_rating_scale_likert_active,16640,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I think the positives outweigh the negatives.,1,17/05/2021 10:52,17/05/2021 11:24,1936,Most weeks,Most days,64,Male,-99,No formal qualifications,24,2,Against,For
17,1658935714243,27/07/2022 15:28:34,1658935714059,1,27/07/2022 16:28:34,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,34,15,1,Screen 1,continueButton,response_rating_scale_likert_active,4375,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Not been clearly tested over a long period and still being tested hence being called clinical trials.,1,17/05/2021 11:12,17/05/2021 11:25,781,Most weeks,Most months,44,Male,-99,A levels,26,1,Against,Against
18,1658935719538,27/07/2022 15:28:39,1658935719360,1,27/07/2022 16:28:39,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,4,16,1,Screen 1,continueButton,response_rating_scale_likert_active,5277,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I dont know the true side effects years down the line,1,17/05/2021 11:09,17/05/2021 11:22,779,Most months,Most months,45,Female,-99,GCSEs,21,1,Against,Against
19,1658935723622,27/07/2022 15:28:43,1658935723440,1,27/07/2022 16:28:43,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,27,17,1,Screen 1,continueButton,response_rating_scale_likert_active,4056.0000000000146,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Everyone else is getting it and I don't want to be left behind.,1,17/05/2021 10:52,17/05/2021 11:24,1936,Most weeks,Most days,64,Male,-99,No formal qualifications,24,3,Against,For
20,1658935726244,27/07/2022 15:28:46,1658935725977,1,27/07/2022 16:28:45,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,25,18,1,Screen 1,continueButton,response_rating_scale_likert_active,2516,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want the vaccine as soon as possible to protect myself from covid.,1,17/05/2021 10:52,17/05/2021 11:24,1936,Most weeks,Most days,64,Male,-99,No formal qualifications,24,1,Against,For
21,1658935729351,27/07/2022 15:28:49,1658935729200,1,27/07/2022 16:28:49,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,53,19,1,Screen 1,continueButton,response_rating_scale_likert_active,3194.0000000000146,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,not enough time given to see the long term effects of having the vaccine,1,17/05/2021 11:19,17/05/2021 11:26,432,Once or twice a year,Most months,37,Female,-99,A levels,29,2,Against,Against
22,1658935733622,27/07/2022 15:28:53,1658935733443,1,27/07/2022 16:28:53,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,30,20,1,Screen 1,continueButton,response_rating_scale_likert_active,4219,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,You can still get the virus,1,17/05/2021 11:11,17/05/2021 11:24,795,Most days,Most months,25,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",25,3,Against,Against
23,1658935736007,27/07/2022 15:28:56,1658935735810,1,27/07/2022 16:28:55,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,42,21,1,Screen 1,continueButton,response_rating_scale_likert_active,2342.9999999999854,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Safer for the population,1,17/05/2021 11:17,17/05/2021 11:25,451,Never,Never,28,Female,-99,A levels,27,3,Against,Against
24,1658935738424,27/07/2022 15:28:58,1658935738245,1,27/07/2022 16:28:58,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,52,22,1,Screen 1,continueButton,response_rating_scale_likert_active,2412.0000000000146,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,it does not work its all a hoax,1,17/05/2021 11:19,17/05/2021 11:26,432,Once or twice a year,Most months,37,Female,-99,A levels,29,1,Against,Against
25,1658935742145,27/07/2022 15:29:02,1658935741972,1,27/07/2022 16:29:01,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,55,23,1,Screen 1,continueButton,response_rating_scale_likert_active,3703,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,so I can go on holiday as we wont be able to travel without one,1,17/05/2021 11:19,17/05/2021 11:26,432,Once or twice a year,Most months,37,Female,-99,A levels,29,1,Against,For
26,1658935744382,27/07/2022 15:29:04,1658935744211,1,27/07/2022 16:29:04,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,51,24,1,Screen 1,continueButton,response_rating_scale_likert_active,2221,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Everyone else is getting one,1,17/05/2021 11:17,17/05/2021 11:26,535,Most weeks,Most weeks,29,Female,-99,A levels,28,3,Against,For
27,1658935747867,27/07/2022 15:29:07,1658935747695,1,27/07/2022 16:29:07,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,35,25,1,Screen 1,continueButton,response_rating_scale_likert_active,3461,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,No proof vaccine works against current or new strains,1,17/05/2021 11:12,17/05/2021 11:25,781,Most weeks,Most months,44,Male,-99,A levels,26,2,Against,Against
28,1658935750949,27/07/2022 15:29:10,1658935750762,1,27/07/2022 16:29:10,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,22,26,1,Screen 1,continueButton,response_rating_scale_likert_active,3040.999999999971,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am worried about possible side effects.,1,17/05/2021 10:52,17/05/2021 11:24,1936,Most weeks,Most days,64,Male,-99,No formal qualifications,24,1,Against,Against
29,1658935754939,27/07/2022 15:29:14,1658935754745,1,27/07/2022 16:29:14,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,60,27,1,Screen 1,continueButton,response_rating_scale_likert_active,3956.000000000029,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It may not completely eradicate the virus,1,17/05/2021 11:19,17/05/2021 11:28,553,Most months,Most months,48,Female,-99,A levels,30,3,Against,Against
30,1658935770519,27/07/2022 15:29:30,1658935770200,1,27/07/2022 16:29:30,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,40,28,1,Screen 1,continueButton,response_rating_scale_likert_active,15430,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Produced effectively,1,17/05/2021 11:17,17/05/2021 11:25,451,Never,Never,28,Female,-99,A levels,27,1,Against,Against
31,1658935776085,27/07/2022 15:29:36,1658935775912,1,27/07/2022 16:29:35,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,12,29,1,Screen 1,continueButton,response_rating_scale_likert_active,5688.000000000029,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The rare cases and side effects that take place due to taking the vaccine,1,17/05/2021 11:10,17/05/2021 11:23,785,A few times a year,Rarely,19,Male,-99,A levels,22,3,Against,Against
32,1658935779124,27/07/2022 15:29:39,1658935778949,1,27/07/2022 16:29:38,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,5,30,1,Screen 1,continueButton,response_rating_scale_likert_active,3011,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Will it even work given the virus is changing all the time,1,17/05/2021 11:09,17/05/2021 11:22,779,Most months,Most months,45,Female,-99,GCSEs,21,2,Against,Against
33,1658935782476,27/07/2022 15:29:42,1658935782297,1,27/07/2022 16:29:42,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,20,31,1,Screen 1,continueButton,response_rating_scale_likert_active,3324,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It wouldn't have been offered out if it wasn't safe,1,17/05/2021 11:20,17/05/2021 11:23,190,Most weeks,Most weeks,25,Female,-99,Vocational Training / Apprenticeship,23,2,Against,For
34,1658935787354,27/07/2022 15:29:47,1658935787176,1,27/07/2022 16:29:47,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,58,32,1,Screen 1,continueButton,response_rating_scale_likert_active,4847,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I do not want the side effects associated with the virus, such as blood clots, to effect me",1,17/05/2021 11:19,17/05/2021 11:28,553,Most months,Most months,48,Female,-99,A levels,30,1,Against,Against
35,1658935789605,27/07/2022 15:29:49,1658935789434,1,27/07/2022 16:29:49,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,50,33,1,Screen 1,continueButton,response_rating_scale_likert_active,2232,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's a way of getting life back to normal,1,17/05/2021 11:17,17/05/2021 11:26,535,Most weeks,Most weeks,29,Female,-99,A levels,28,2,Against,For
36,1658935794577,27/07/2022 15:29:54,1658935794397,1,27/07/2022 16:29:54,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,29,34,1,Screen 1,continueButton,response_rating_scale_likert_active,4937,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"After getting the vaccine, I've heard that your arm largely swells and  aches for weeks before you can go back to normal activities",1,17/05/2021 11:11,17/05/2021 11:24,795,Most days,Most months,25,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",25,2,Against,Against
37,1658935799120,27/07/2022 15:29:59,1658935798947,1,27/07/2022 16:29:58,94050,2,task-ig1e,NA,23334598,6847596,NA,complete,NA,62e158e39a5f40c64449fbc4,tablet,Apple iPad,iOS 15.5,Chrome 103.0.5060.63,768x1024,1024x768,NA,ITT Ratings,3,For,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3hes,batch3hes,11,35,1,Screen 1,continueButton,response_rating_scale_likert_active,4525,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The doctors are not to be trusted as they're only interested in increasing the daily infection rate counts.,1,17/05/2021 11:10,17/05/2021 11:23,785,A few times a year,Rarely,19,Male,-99,A levels,22,2,Against,Against
