Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
11,1659954876988,08/08/2022 10:34:36,1659954876798,1,08/08/2022 11:34:36,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,20,9,1,Screen 1,continueButton,response_rating_scale_likert_active,2126,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I feel it is my duty to ensure I am vaccinated as part of halting ongoing transmission.,1,17/06/2021 12:31,17/06/2021 12:47,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,36,Male,NA,"Undergraduate degree (BSc, BA)",control,23,2,For,For
12,1659954878995,08/08/2022 10:34:38,1659954878812,1,08/08/2022 11:34:38,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,32,10,1,Screen 1,continueButton,response_rating_scale_likert_active,1992,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To try to help go back to a normal way of life,1,17/06/2021 12:27,17/06/2021 12:49,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,22,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,25,2,For,For
13,1659954883266,08/08/2022 10:34:43,1659954883078,1,08/08/2022 11:34:43,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,29,11,1,Screen 1,continueButton,response_rating_scale_likert_active,4245,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,They are unsafe because I watch the news,1,17/06/2021 12:27,17/06/2021 12:49,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,22,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,25,2,For,Against
14,1659954886270,08/08/2022 10:34:46,1659954886094,1,08/08/2022 11:34:46,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,16,12,1,Screen 1,continueButton,response_rating_scale_likert_active,2986,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccines haven't been tested enough for specific groups which I consider to be in.,1,17/06/2021 12:31,17/06/2021 12:47,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,36,Male,NA,"Undergraduate degree (BSc, BA)",control,23,1,For,Against
15,1659954889965,08/08/2022 10:34:49,1659954889782,1,08/08/2022 11:34:49,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,5,13,1,Screen 1,continueButton,response_rating_scale_likert_active,3669,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am concerned about side effects and other health risks that might develop from having the vaccine,1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),Most months,Rarely,34,Female,NA,"Undergraduate degree (BSc, BA)",control,21,2,For,Against
16,1659954893819,08/08/2022 10:34:53,1659954893639,1,08/08/2022 11:34:53,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,40,14,1,Screen 1,continueButton,response_rating_scale_likert_active,3834.0000000000146,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't believe in the vaccine.,1,17/06/2021 12:43,17/06/2021 12:51,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,32,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,27,1,For,Against
17,1659954895147,08/08/2022 10:34:55,1659954894975,1,08/08/2022 11:34:54,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,11,15,1,Screen 1,continueButton,response_rating_scale_likert_active,1317.9999999999854,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Developed in a short timeframe,1,17/06/2021 12:40,17/06/2021 12:47,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,20,Female,NA,A levels,control,22,2,For,Against
18,1659954897922,08/08/2022 10:34:57,1659954897738,1,08/08/2022 11:34:57,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,2,16,1,Screen 1,continueButton,response_rating_scale_likert_active,2741,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
19,1659954901037,08/08/2022 10:35:01,1659954900860,1,08/08/2022 11:35:00,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,54,17,1,Screen 1,continueButton,response_rating_scale_likert_active,3102,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm a moron and think Bill Gates wants to put a microchip in me,1,17/06/2021 12:41,17/06/2021 12:51,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,32,Male,NA,"Undergraduate degree (BSc, BA)",control,29,3,For,Against
20,1659954902846,08/08/2022 10:35:02,1659954902664,1,08/08/2022 11:35:02,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,31,18,1,Screen 1,continueButton,response_rating_scale_likert_active,1782,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"To keep myself, friends and families safe",1,17/06/2021 12:27,17/06/2021 12:49,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,22,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,25,1,For,For
21,1659954906474,08/08/2022 10:35:06,1659954906300,1,08/08/2022 11:35:06,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,37,19,1,Screen 1,continueButton,response_rating_scale_likert_active,3614.0000000000146,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Better than dying of the virus,1,17/06/2021 12:44,17/06/2021 12:49,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,29,Male,NA,"Undergraduate degree (BSc, BA)",control,26,1,For,For
22,1659954908147,08/08/2022 10:35:08,1659954907974,1,08/08/2022 11:35:07,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,6,20,1,Screen 1,continueButton,response_rating_scale_likert_active,1658,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't believe the vaccine will work,1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),Most months,Rarely,34,Female,NA,"Undergraduate degree (BSc, BA)",control,21,3,For,Against
23,1659954913498,08/08/2022 10:35:13,1659954913317,1,08/08/2022 11:35:13,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,62,21,1,Screen 1,continueButton,response_rating_scale_likert_active,5322,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The scientific evidence proves the vaccine is successful.,1,17/06/2021 12:32,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Never,Most weeks,21,Female,NA,A levels,control,30,2,For,For
24,1659954915130,08/08/2022 10:35:15,1659954914950,1,08/08/2022 11:35:14,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,9,22,1,Screen 1,continueButton,response_rating_scale_likert_active,1616,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to be able to see my friends and family,1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),Most months,Rarely,34,Female,NA,"Undergraduate degree (BSc, BA)",control,21,3,For,For
25,1659954916089,08/08/2022 10:35:16,1659954915902,1,08/08/2022 11:35:15,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,25,23,1,Screen 1,continueButton,response_rating_scale_likert_active,931,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to be able to go to events or travel abroad.,1,17/06/2021 12:39,17/06/2021 12:47,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,22,Male,NA,"Undergraduate degree (BSc, BA)",choice,24,1,For,For
26,1659954918254,08/08/2022 10:35:18,1659954918077,1,08/08/2022 11:35:18,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,13,24,1,Screen 1,continueButton,response_rating_scale_likert_active,2155,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Reduce the likelihood of me getting the virus,1,17/06/2021 12:40,17/06/2021 12:47,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,20,Female,NA,A levels,control,22,1,For,For
27,1659954922228,08/08/2022 10:35:22,1659954922044,1,08/08/2022 11:35:22,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,18,25,1,Screen 1,continueButton,response_rating_scale_likert_active,3947,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccines are not completely effective so I see no point in having one,1,17/06/2021 12:31,17/06/2021 12:47,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,36,Male,NA,"Undergraduate degree (BSc, BA)",control,23,3,For,Against
28,1659954925758,08/08/2022 10:35:25,1659954925578,1,08/08/2022 11:35:25,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,44,26,1,Screen 1,continueButton,response_rating_scale_likert_active,3513,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We're lucky to be in a position to have a vaccine.,1,17/06/2021 12:43,17/06/2021 12:51,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,32,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,27,2,For,For
29,1659954927025,08/08/2022 10:35:27,1659954926848,1,08/08/2022 11:35:26,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,52,27,1,Screen 1,continueButton,response_rating_scale_likert_active,1254,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Worry about side effects,1,17/06/2021 12:41,17/06/2021 12:51,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,32,Male,NA,"Undergraduate degree (BSc, BA)",control,29,1,For,Against
30,1659954928198,08/08/2022 10:35:28,1659954928013,1,08/08/2022 11:35:28,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,47,28,1,Screen 1,continueButton,response_rating_scale_likert_active,1140.0000000000146,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,There are other ways to mitigate the impact of the disease and vaccination isn't necessary,1,17/06/2021 12:28,17/06/2021 12:51,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,41,Male,NA,Doctorate (PhD),control,28,2,For,Against
31,1659954929404,08/08/2022 10:35:29,1659954929216,1,08/08/2022 11:35:29,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,59,29,1,Screen 1,continueButton,response_rating_scale_likert_active,1184.9999999999854,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm worried I will get long term effects from the vaccine or be effected negatively by it.,1,17/06/2021 12:32,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Never,Most weeks,21,Female,NA,A levels,control,30,2,For,Against
32,1659954931725,08/08/2022 10:35:31,1659954931518,1,08/08/2022 11:35:31,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,34,30,1,Screen 1,continueButton,response_rating_scale_likert_active,2280,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Chemicals are dangerous as not everyone understands the science,1,17/06/2021 12:44,17/06/2021 12:49,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,29,Male,NA,"Undergraduate degree (BSc, BA)",control,26,1,For,Against
33,1659954934436,08/08/2022 10:35:34,1659954934258,1,08/08/2022 11:35:34,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,8,31,1,Screen 1,continueButton,response_rating_scale_likert_active,2715.9999999999854,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I trust the experts who have developed the vaccine,1,17/06/2021 12:39,17/06/2021 12:46,IP Address,For (I feel positively about the vaccines),Most months,Rarely,34,Female,NA,"Undergraduate degree (BSc, BA)",control,21,2,For,For
34,1659954935868,08/08/2022 10:35:35,1659954935692,1,08/08/2022 11:35:35,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,49,32,1,Screen 1,continueButton,response_rating_scale_likert_active,1413,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It protects me and other people as well so is our social duty to have one,1,17/06/2021 12:28,17/06/2021 12:51,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,41,Male,NA,Doctorate (PhD),control,28,1,For,For
35,1659954938930,08/08/2022 10:35:38,1659954938743,1,08/08/2022 11:35:38,94118,2,task-ig1e,NA,23522100,6893608,NA,complete,NA,62f0e66c107d57a541a85835,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,375x812,724x292,NA,ITT Ratings,2,against,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,58,33,1,Screen 1,continueButton,response_rating_scale_likert_active,3033,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I fear that the vaccine isn't safe.,1,17/06/2021 12:32,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Never,Most weeks,21,Female,NA,A levels,control,30,1,For,Against
