Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
17,1659954443834,08/08/2022 10:27:23,1659954443576,1,08/08/2022 11:27:23,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,29,15,1,Screen 1,continueButton,response_rating_scale_likert_active,158186,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We don't know the long term effects,1,17/06/2021 12:45,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,35,2,For,Against
18,1659954447848,08/08/2022 10:27:27,1659954447866,1,08/08/2022 11:27:27,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,57,16,1,Screen 1,continueButton,response_rating_scale_likert_active,4270.100000023842,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It's the safest option rather than catching the virus,1,17/06/2021 12:47,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,31,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,39,3,For,For
19,1659954451420,08/08/2022 10:27:31,1659954451435,1,08/08/2022 11:27:31,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,28,17,1,Screen 1,continueButton,response_rating_scale_likert_active,3549,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We haven't had long enough to test the vaccines,1,17/06/2021 12:45,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,35,1,For,Against
20,1659954457640,08/08/2022 10:27:37,1659954457261,1,08/08/2022 11:27:37,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,44,18,1,Screen 1,continueButton,response_rating_scale_likert_active,5805.300000011921,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,To stop me becoming unwell with it,1,17/06/2021 12:45,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,37,2,For,For
21,1659954462314,08/08/2022 10:27:42,1659954462335,1,08/08/2022 11:27:42,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,52,19,1,Screen 1,continueButton,response_rating_scale_likert_active,5043.600000023842,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's unsafe - not had enough time to develop safely,1,17/06/2021 12:47,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,31,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,39,1,For,Against
22,1659954469117,08/08/2022 10:27:49,1659954468282,1,08/08/2022 11:27:48,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,39,20,1,Screen 1,continueButton,response_rating_scale_likert_active,5931.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to risk being affected by the symptoms of 'long covid' for the rest of my life,1,17/06/2021 12:46,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,22,Non-binary,NA,"Undergraduate degree (BSc, BA)",control,36,3,For,For
23,1659954736358,08/08/2022 10:32:16,1659954736246,1,08/08/2022 11:32:16,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,9,21,1,Screen 1,continueButton,response_rating_scale_likert_active,267954.2000000477,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Aren't we lucky/fortunate how quickly this has been developed and we are in a position where we can get a vaccine.,1,17/06/2021 12:43,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,34,Male,NA,Doctorate (PhD),control,31,3,For,For
24,1659954743439,08/08/2022 10:32:23,1659954742788,1,08/08/2022 11:32:22,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,51,22,1,Screen 1,continueButton,response_rating_scale_likert_active,6507,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,to help protect the nhs so they are not too busy,1,17/06/2021 12:49,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,20,Female,NA,Vocational Training / Apprenticeship,control,38,3,For,For
25,1659954750331,08/08/2022 10:32:30,1659954749621,1,08/08/2022 11:32:29,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,53,23,1,Screen 1,continueButton,response_rating_scale_likert_active,6648.899999976158,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It's unnecessary - Covid wonât make me very unwell,1,17/06/2021 12:47,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,31,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,39,2,For,Against
26,1659954755217,08/08/2022 10:32:35,1659954754965,1,08/08/2022 11:32:34,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,55,24,1,Screen 1,continueButton,response_rating_scale_likert_active,5313.800000011921,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We need to get back to normal life,1,17/06/2021 12:47,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,31,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,39,1,For,For
27,1659954758380,08/08/2022 10:32:38,1659954758332,1,08/08/2022 11:32:38,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,43,25,1,Screen 1,continueButton,response_rating_scale_likert_active,3343.199999988079,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,To protect my family and friends,1,17/06/2021 12:45,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,37,1,For,For
28,1659954763478,08/08/2022 10:32:43,1659954763055,1,08/08/2022 11:32:43,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,4,26,1,Screen 1,continueButton,response_rating_scale_likert_active,4704.199999988079,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We don't know what the long term impact or effects are yet,1,17/06/2021 12:43,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,34,Male,NA,Doctorate (PhD),control,31,1,For,Against
29,1659954766533,08/08/2022 10:32:46,1659954766552,1,08/08/2022 11:32:46,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,42,27,1,Screen 1,continueButton,response_rating_scale_likert_active,3480.900000035763,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Scared of needles and injections,1,17/06/2021 12:45,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,37,3,For,Against
30,1659954770941,08/08/2022 10:32:50,1659954770115,1,08/08/2022 11:32:50,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,2,28,1,Screen 1,continueButton,response_rating_scale_likert_active,3548.400000035763,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
31,1659954777446,08/08/2022 10:32:57,1659954776695,1,08/08/2022 11:32:56,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,34,29,1,Screen 1,continueButton,response_rating_scale_likert_active,6557.699999988079,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The government is denying our right to say no,1,17/06/2021 12:46,17/06/2021 12:53,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,22,Non-binary,NA,"Undergraduate degree (BSc, BA)",control,36,1,For,Against
32,1659954785314,08/08/2022 10:33:05,1659954784898,1,08/08/2022 11:33:04,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,6,30,1,Screen 1,continueButton,response_rating_scale_likert_active,8181.299999952316,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't like needles/felt unwell for a brief period after a previous vaccine,1,17/06/2021 12:43,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,34,Male,NA,Doctorate (PhD),control,31,3,For,Against
33,1659954790141,08/08/2022 10:33:10,1659954789416,1,08/08/2022 11:33:09,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,7,31,1,Screen 1,continueButton,response_rating_scale_likert_active,4502.800000011921,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It can help us return to 'normal' sooner than if I didn't do it.,1,17/06/2021 12:43,17/06/2021 12:52,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,34,Male,NA,Doctorate (PhD),control,31,1,For,For
34,1659954795763,08/08/2022 10:33:15,1659954795730,1,08/08/2022 11:33:15,94118,2,task-mn1e,NA,23521831,6893517,NA,complete,NA,62f0e3aafd49c74c0958035d,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x746,NA,ITT Ratings,2,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4pro,batch4pro,45,32,1,Screen 1,continueButton,response_rating_scale_likert_active,6282.899999976158,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,So they don't die from it,1,17/06/2021 12:45,17/06/2021 12:54,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,30,Female,NA,"Undergraduate degree (BSc, BA)",choice,37,3,For,For
