Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
11,1659954934570,08/08/2022 10:35:34,1659954934500,1,08/08/2022 11:35:34,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,63,9,1,Screen 1,continueButton,response_rating_scale_likert_active,5042.400000035763,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect those who are vulnerable through herd immunity,1,17/06/2021 12:56,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,Most days,21,Female,NA,A levels,choice,70,3,For,For
12,1659954942986,08/08/2022 10:35:42,1659954942912,1,08/08/2022 11:35:42,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,62,10,1,Screen 1,continueButton,response_rating_scale_likert_active,8402.399999976158,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to be able to go on holiday if there are vaccine passports,1,17/06/2021 12:56,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,Most days,21,Female,NA,A levels,choice,70,2,For,For
13,1659954949010,08/08/2022 10:35:49,1659954948940,1,08/08/2022 11:35:48,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,4,11,1,Screen 1,continueButton,response_rating_scale_likert_active,6019.100000023842,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The government are putting a chip inside us,1,17/06/2021 12:49,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Most days,Never,33,Female,NA,GCSEs,choice,61,1,For,Against
14,1659954952042,08/08/2022 10:35:52,1659954951964,1,08/08/2022 11:35:51,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,40,12,1,Screen 1,continueButton,response_rating_scale_likert_active,3015.600000023842,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is a tracking device,1,17/06/2021 12:56,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,20,Female,NA,A levels,choice,67,1,For,Against
15,1659954959110,08/08/2022 10:35:59,1659954959040,1,08/08/2022 11:35:59,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,7,13,1,Screen 1,continueButton,response_rating_scale_likert_active,7067.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Stops us getting covid so bad,1,17/06/2021 12:49,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Most days,Never,33,Female,NA,GCSEs,choice,61,1,For,For
16,1659954970898,08/08/2022 10:36:10,1659954970781,1,08/08/2022 11:36:10,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,59,14,1,Screen 1,continueButton,response_rating_scale_likert_active,11730.100000023842,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Vaccines aren't effective - there's a new flu jab every year because of mutations,1,17/06/2021 12:56,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,Most days,21,Female,NA,A levels,choice,70,2,For,Against
17,1659954974113,08/08/2022 10:36:14,1659954974038,1,08/08/2022 11:36:14,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,11,15,1,Screen 1,continueButton,response_rating_scale_likert_active,3249.600000023842,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I have a phobia of needles,1,17/06/2021 12:55,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,26,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,62,2,For,Against
18,1659954977358,08/08/2022 10:36:17,1659954977274,1,08/08/2022 11:36:17,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,50,16,1,Screen 1,continueButton,response_rating_scale_likert_active,3228,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,get life back to normal,1,17/06/2021 12:49,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,35,Male,NA,Vocational Training / Apprenticeship,control,68,2,For,For
19,1659954983186,08/08/2022 10:36:23,1659954983101,1,08/08/2022 11:36:23,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,46,17,1,Screen 1,continueButton,response_rating_scale_likert_active,5819,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I just don't want one,1,17/06/2021 12:49,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,35,Male,NA,Vocational Training / Apprenticeship,control,68,1,For,Against
20,1659954990367,08/08/2022 10:36:30,1659954990290,1,08/08/2022 11:36:30,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,27,18,1,Screen 1,continueButton,response_rating_scale_likert_active,7181.5,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It will help protect me and others around me,1,17/06/2021 12:48,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,27,Female,NA,A levels,choice,64,3,For,For
21,1659954993971,08/08/2022 10:36:33,1659954993896,1,08/08/2022 11:36:33,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,26,19,1,Screen 1,continueButton,response_rating_scale_likert_active,3597.599999964237,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,They wouldn't give it us if it wasn't safe,1,17/06/2021 12:48,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,27,Female,NA,A levels,choice,64,2,For,For
22,1659955001804,08/08/2022 10:36:41,1659955001723,1,08/08/2022 11:36:41,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,32,20,1,Screen 1,continueButton,response_rating_scale_likert_active,7820.199999988079,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect vulnerable family members,1,17/06/2021 12:55,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Never,A few times a year,36,Male,NA,GCSEs,choice,65,2,For,For
23,1659955005720,08/08/2022 10:36:45,1659955005648,1,08/08/2022 11:36:45,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,6,21,1,Screen 1,continueButton,response_rating_scale_likert_active,3915.199999988079,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I think it's a scam,1,17/06/2021 12:49,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Most days,Never,33,Female,NA,GCSEs,choice,61,3,For,Against
24,1659955013426,08/08/2022 10:36:53,1659955013355,1,08/08/2022 11:36:53,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,5,22,1,Screen 1,continueButton,response_rating_scale_likert_active,7700.199999988079,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Don't want foreign bodies in me,1,17/06/2021 12:49,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Most days,Never,33,Female,NA,GCSEs,choice,61,2,For,Against
25,1659955016101,08/08/2022 10:36:56,1659955016026,1,08/08/2022 11:36:56,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,41,23,1,Screen 1,continueButton,response_rating_scale_likert_active,2662.7000000476837,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The development has been rushed,1,17/06/2021 12:56,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,20,Female,NA,A levels,choice,67,2,For,Against
26,1659955020266,08/08/2022 10:37:00,1659955020181,1,08/08/2022 11:37:00,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,14,24,1,Screen 1,continueButton,response_rating_scale_likert_active,4142.300000011921,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect others from covid,1,17/06/2021 12:55,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,26,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,62,2,For,For
27,1659955025099,08/08/2022 10:37:05,1659955025024,1,08/08/2022 11:37:05,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,9,25,1,Screen 1,continueButton,response_rating_scale_likert_active,4834.099999964237,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Protecting others from the virus,1,17/06/2021 12:49,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Most days,Never,33,Female,NA,GCSEs,choice,61,3,For,For
28,1659955028672,08/08/2022 10:37:08,1659955028596,1,08/08/2022 11:37:08,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,19,26,1,Screen 1,continueButton,response_rating_scale_likert_active,3564.300000011921,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to be protected,1,17/06/2021 12:48,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,63,1,For,For
29,1659955033106,08/08/2022 10:37:13,1659955032996,1,08/08/2022 11:37:12,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,18,27,1,Screen 1,continueButton,response_rating_scale_likert_active,4392.600000023842,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't believe in vaccinations,1,17/06/2021 12:48,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,63,3,For,Against
30,1659955039551,08/08/2022 10:37:19,1659955039471,1,08/08/2022 11:37:19,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,52,28,1,Screen 1,continueButton,response_rating_scale_likert_active,6406.199999988079,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It was developed too quickly so doesnât work well,1,17/06/2021 12:50,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Rarely,Once or twice a year,42,Female,NA,"Undergraduate degree (BSc, BA)",choice,69,1,For,Against
31,1659955046067,08/08/2022 10:37:26,1659955045993,1,08/08/2022 11:37:25,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,13,29,1,Screen 1,continueButton,response_rating_scale_likert_active,6510.300000011921,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect myself from covid,1,17/06/2021 12:55,17/06/2021 13:00,IP Address,For (I feel positively about the vaccines),A few times a year,Most months,26,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",control,62,1,For,For
32,1659955052466,08/08/2022 10:37:32,1659955052392,1,08/08/2022 11:37:32,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,51,30,1,Screen 1,continueButton,response_rating_scale_likert_active,6389.800000011921,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,social presser to get one,1,17/06/2021 12:49,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,35,Male,NA,Vocational Training / Apprenticeship,control,68,3,For,For
33,1659955068828,08/08/2022 10:37:48,1659955068735,1,08/08/2022 11:37:48,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,35,31,1,Screen 1,continueButton,response_rating_scale_likert_active,16333.899999976158,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Studies have shown that vaccination provides a strong boost in protection in people who have recovered from COVID-19.,1,17/06/2021 12:47,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Most months,Most weeks,18,Male,NA,A levels,choice,66,2,For,Against
34,1659955077050,08/08/2022 10:37:57,1659955076967,1,08/08/2022 11:37:56,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,47,32,1,Screen 1,continueButton,response_rating_scale_likert_active,8224.100000023842,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,i dont trust there ......,1,17/06/2021 12:49,17/06/2021 13:02,IP Address,For (I feel positively about the vaccines),Most months,A few times a year,35,Male,NA,Vocational Training / Apprenticeship,control,68,2,For,Against
35,1659955079855,08/08/2022 10:37:59,1659955079728,1,08/08/2022 11:37:59,94118,2,task-k2dt,NA,23522101,6893602,NA,complete,NA,62f0e62d6a458c5bad9f8894,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x721,NA,ITT Ratings,2,against,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7pro,batch7pro,42,33,1,Screen 1,continueButton,response_rating_scale_likert_active,2753.599999964237,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is dangerous,1,17/06/2021 12:56,17/06/2021 13:01,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,20,Female,NA,A levels,choice,67,3,For,Against
